loan_id,update_month,reported_balance,reported_status,reported_interest_rate,update_source,update_timestamp
LN101668,2024-09,206146.17,CURRENT,6.404,SERVICER_PORTAL,2024-09-06
LN104300,2023-05,122416.51,CURRENT,5.45,SERVICER_PORTAL,2023-03-23
LN103392,2024-11,327065.93,CURRENT,7.354,MONTHLY_TAPE,2024-10-15
LN106850,2022-12,489499.61,CURRENT,6.248,SERVICER_PORTAL,2022-09-15
LN100790,2022-07,160702.47,CURRENT,4.221,MONTHLY_TAPE,2022-05-17
LN100145,2025-07,117158.65,CURRENT,5.196,MONTHLY_TAPE,2025-05-20
LN108685,2025-06,368797.7,DPD60,6.479,MONTHLY_TAPE,2025-05-27
LN107914,2024-07,91304.75,CURRENT,4.279,SERVICER_PORTAL,2024-06-05
LN102582,2022-09,692834.69,CURRENT,4.66,SERVICER_PORTAL,2022-09-14
LN102802,2025-04,338849.73,CURRENT,6.386,SERVICER_PORTAL,2025-03-09
LN100235,2025-04,177713.28,CURRENT,6.203,SERVICER_PORTAL,2025-03-09
LN106189,2025-07,722081.3,CURRENT,4.408,MONTHLY_TAPE,2025-03-22
LN103652,2023-03,385508.43,CURRENT,5.283,SERVICER_PORTAL,2023-01-06
LN108091,2025-06,195576.02,CURRENT,4.468,MONTHLY_TAPE,2025-06-08
LN102348,2024-07,306860.18,DPD60,5.195,SERVICER_PORTAL,2024-05-06
LN104413,2025-08,97026.82,CURRENT,6.335,MONTHLY_TAPE,2025-08-02
LN105645,2022-02,339947.91,CURRENT,4.117,SERVICER_PORTAL,2022-01-18
LN106088,2024-05,762468.76,CURRENT,5.674,SERVICER_PORTAL,2024-04-20
LN106773,2024-12,0.0,PREPAID,6.693,MONTHLY_TAPE,2024-10-13
LN105105,2024-09,423689.79,CURRENT,5.78,MANUAL_ENTRY,2024-06-27
LN104350,2023-08,213462.9,CURRENT,6.515,SERVICER_PORTAL,2023-07-23
LN107623,2023-02,176848.45,CURRENT,3.666,SERVICER_PORTAL,2022-11-14
LN107948,2024-09,187857.15,CURRENT,5.957,SERVICER_PORTAL,2024-06-02
LN103670,2023-10,126673.43,CURRENT,3.642,MONTHLY_TAPE,2023-10-26
LN105975,2024-10,255640.98,CURRENT,7.252,SERVICER_PORTAL,2024-10-22
LN101278,2022-12,134872.16,CURRENT,3.569,SERVICER_PORTAL,2022-12-23
LN101552,2023-12,750762.34,CURRENT,5.648,SERVICER_PORTAL,2023-10-02
LN107775,2025-03,317898.58,CURRENT,6.567,MONTHLY_TAPE,2024-11-17
LN101536,2024-05,170136.59,DPD60,4.414,SERVICER_PORTAL,2024-04-14
LN104661,2023-09,84541.06,CURRENT,5.983,SERVICER_PORTAL,2023-07-05
LN103839,2024-11,276321.44,CURRENT,6.194,SERVICER_PORTAL,2024-10-23
LN104055,2024-04,173338.44,CURRENT,5.92,SERVICER_PORTAL,2024-01-23
LN102518,2022-04,285599.65,CURRENT,5.525,SERVICER_PORTAL,2022-03-12
LN108901,2025-08,893366.02,CURRENT,6.515,MONTHLY_TAPE,2025-06-01
LN100312,2021-12,325688.64,CURRENT,4.147,SERVICER_PORTAL,2021-10-16
LN101449,2024-04,144817.17,DPD60,3.814,SERVICER_PORTAL,2024-04-10
LN102123,2024-04,325842.96,CURRENT,6.27,SERVICER_PORTAL,2024-02-03
LN103470,2024-01,280040.41,CURRENT,4.395,SERVICER_PORTAL,2023-10-18
LN108673,2022-12,238800.34,CURRENT,3.943,MONTHLY_TAPE,2022-12-21
LN104641,2023-06,168253.91,CURRENT,3.561,SERVICER_PORTAL,2023-03-25
LN105330,2025-05,375244.38,CURRENT,5.949,MANUAL_ENTRY,2025-05-08
LN106518,2025-12,402321.25,CURRENT,5.043,SERVICER_PORTAL,2025-09-03
LN106669,2025-08,458585.08,CURRENT,5.27,SERVICER_PORTAL,2025-05-01
LN106087,2024-11,191877.4,CURRENT,5.369,SERVICER_PORTAL,2024-08-03
LN107392,2023-04,98668.13,CURRENT,4.614,SERVICER_PORTAL,2022-12-24
LN103241,2023-02,172915.7,CURRENT,4.377,SERVICER_PORTAL,2022-10-26
LN105960,2023-11,279406.83,CURRENT,3.849,SERVICER_PORTAL,2023-09-11
LN102640,2024-01,250339.88,CURRENT,4.761,SERVICER_PORTAL,2023-11-10
LN101153,2025-05,325995.49,CURRENT,6.84,MANUAL_ENTRY,2025-02-14
LN107517,2025-01,277801.94,CURRENT,5.962,SERVICER_PORTAL,2024-10-07
LN108958,2023-05,183070.37,CURRENT,5.294,MONTHLY_TAPE,2023-03-01
LN105314,2025-08,212788.6,DPD90,5.524,MANUAL_ENTRY,2025-06-05
LN106046,2025-10,382833.68,CURRENT,3.942,MONTHLY_TAPE,2025-06-11
LN103653,2023-08,334112.03,CURRENT,5.658,MANUAL_ENTRY,2023-05-25
LN104754,2025-12,213459.11,CURRENT,3.957,MANUAL_ENTRY,2025-12-27
LN108944,2023-10,326155.49,CURRENT,3.852,SERVICER_PORTAL,2023-09-01
LN106160,2023-06,159448.67,DPD30,5.285,MANUAL_ENTRY,2023-05-10
LN107471,2025-10,138046.16,CURRENT,7.317,SERVICER_PORTAL,2025-07-06
LN100019,2024-04,151368.48,CURRENT,6.069,MONTHLY_TAPE,2024-04-17
LN105675,2024-04,157741.68,CURRENT,4.653,SERVICER_PORTAL,2023-12-27
LN102885,2024-03,255590.23,CURRENT,4.112,SERVICER_PORTAL,2024-03-13
LN103550,2024-09,389916.66,CURRENT,6.034,SERVICER_PORTAL,2024-07-01
LN108367,2024-03,118388.61,CURRENT,5.98,SERVICER_PORTAL,2023-11-02
LN100801,2025-12,376106.22,CURRENT,4.875,MANUAL_ENTRY,2025-08-17
LN108386,2025-03,149953.59,CURRENT,6.391,MONTHLY_TAPE,2025-01-21
LN105933,2023-02,346514.67,CURRENT,4.946,MANUAL_ENTRY,2023-01-02
LN104239,2023-02,271184.62,DPD30,4.752,MONTHLY_TAPE,2023-02-23
LN104891,2024-02,267416.25,CURRENT,6.187,SERVICER_PORTAL,2023-12-07
LN107855,2024-06,217546.59,CURRENT,6.413,SERVICER_PORTAL,2024-03-19
LN105903,2024-10,501279.72,CURRENT,6.739,MONTHLY_TAPE,2024-07-03
LN105017,2023-07,180512.21,CURRENT,6.299,SERVICER_PORTAL,2023-07-12
LN102673,2022-10,332564.42,CURRENT,4.5,MONTHLY_TAPE,2022-10-22
LN100643,2023-08,548738.51,CURRENT,5.304,MONTHLY_TAPE,2023-05-10
LN107592,2025-04,184773.24,CURRENT,6.204,MONTHLY_TAPE,2025-02-10
LN104325,2023-05,257477.43,CURRENT,5.261,SERVICER_PORTAL,2023-03-04
LN105756,2023-09,384845.27,CURRENT,4.947,MANUAL_ENTRY,2023-05-23
LN103724,2022-05,150179.63,DPD30,4.601,SERVICER_PORTAL,2022-04-04
LN105821,2025-07,169342.93,CURRENT,6.63,SERVICER_PORTAL,2025-04-11
LN103054,2025-11,220223.85,CURRENT,6.17,SERVICER_PORTAL,2025-10-21
LN101828,2024-10,132090.73,DPD30,6.78,SERVICER_PORTAL,2024-10-21
LN107155,2025-10,441535.7,CURRENT,4.42,MONTHLY_TAPE,2025-06-07
LN105564,2024-09,291371.59,CURRENT,4.003,SERVICER_PORTAL,2024-05-18
LN108254,2025-05,388549.48,CURRENT,6.133,MANUAL_ENTRY,2025-03-07
LN103796,2025-05,278363.28,CURRENT,6.551,MONTHLY_TAPE,2025-04-03
LN104535,2023-10,362514.76,CURRENT,6.254,MONTHLY_TAPE,2023-07-02
LN106801,2022-12,137476.81,CURRENT,3.821,SERVICER_PORTAL,2022-08-21
LN107344,2025-06,289069.0,CURRENT,6.297,MONTHLY_TAPE,2025-03-11
LN103178,2025-08,622824.12,CURRENT,4.173,SERVICER_PORTAL,2025-04-13
LN105136,2025-08,166335.64,CURRENT,5.751,SERVICER_PORTAL,2025-04-13
LN103944,2024-12,245998.36,CURRENT,3.548,MONTHLY_TAPE,2024-09-06
LN108193,2025-07,413365.64,CURRENT,6.522,SERVICER_PORTAL,2025-04-07
LN108580,2022-08,221896.91,CURRENT,4.502,MONTHLY_TAPE,2022-05-19
LN101137,2023-12,458077.03,CURRENT,5.032,MONTHLY_TAPE,2023-11-10
LN107529,2022-03,220027.01,CURRENT,3.905,SERVICER_PORTAL,2022-02-19
LN104993,2025-04,182789.44,CURRENT,5.792,SERVICER_PORTAL,2025-01-12
LN106557,2023-06,294879.37,CURRENT,5.712,SERVICER_PORTAL,2023-05-22
LN108102,2024-11,130756.08,DPD30,3.951,MANUAL_ENTRY,2024-07-27
LN106917,2024-03,166576.85,CURRENT,4.068,MANUAL_ENTRY,2024-03-03
LN106268,2024-06,202855.29,DPD60,4.5,MONTHLY_TAPE,2024-03-11
LN105680,2025-09,229882.74,CURRENT,3.951,SERVICER_PORTAL,2025-06-24
LN108276,2025-01,216008.64,CURRENT,7.575,MANUAL_ENTRY,2024-09-21
LN108189,2024-08,135272.03,DPD60,4.077,MANUAL_ENTRY,2024-08-14
LN104994,2023-09,123703.2,CURRENT,6.779,MANUAL_ENTRY,2023-07-10
LN104448,2023-07,395218.74,DPD30,6.503,SERVICER_PORTAL,2023-03-27
LN101078,2024-09,524045.62,CURRENT,5.549,SERVICER_PORTAL,2024-05-17
LN108896,2023-07,290287.77,DPD30,5.14,MANUAL_ENTRY,2023-04-08
LN103530,2025-11,273314.22,CURRENT,4.732,MANUAL_ENTRY,2025-11-02
LN105776,2025-01,279947.65,CURRENT,5.046,SERVICER_PORTAL,2024-09-21
LN100283,2024-06,278247.13,CURRENT,5.481,SERVICER_PORTAL,2024-06-04
LN101819,2025-09,180782.68,DPD60,4.671,SERVICER_PORTAL,2025-09-21
LN102908,2022-05,512630.87,CURRENT,4.657,MONTHLY_TAPE,2022-05-19
LN100874,2025-09,308772.51,CURRENT,6.145,SERVICER_PORTAL,2025-09-11
LN108421,2025-06,451077.77,CURRENT,6.195,SERVICER_PORTAL,2025-04-13
LN101344,2023-11,214106.48,CURRENT,4.757,SERVICER_PORTAL,2023-09-20
LN103497,2025-06,205120.79,CURRENT,6.473,SERVICER_PORTAL,2025-05-22
LN101446,2025-06,192852.65,CURRENT,7.398,MONTHLY_TAPE,2025-06-23
LN108162,2025-07,268140.18,DPD90,5.395,SERVICER_PORTAL,2025-04-01
LN102139,2025-11,93230.69,CURRENT,5.873,SERVICER_PORTAL,2025-07-03
LN100932,2023-09,419315.53,CURRENT,4.448,SERVICER_PORTAL,2023-06-23
LN106597,2023-04,162761.08,CURRENT,5.803,MONTHLY_TAPE,2022-12-25
LN101936,2022-12,302335.69,CURRENT,5.317,SERVICER_PORTAL,2022-11-10
LN105462,2024-05,201527.02,CURRENT,7.147,SERVICER_PORTAL,2024-01-06
LN107845,2024-08,429048.03,CURRENT,5.311,MANUAL_ENTRY,2024-08-03
LN108589,2025-06,158535.18,DPD60,6.009,SERVICER_PORTAL,2025-04-01
LN101602,2024-12,160406.98,CURRENT,6.695,MONTHLY_TAPE,2024-08-02
LN108613,2024-05,205063.65,CURRENT,6.905,MONTHLY_TAPE,2024-04-08
LN101975,2024-07,364061.54,CURRENT,4.87,MONTHLY_TAPE,2024-06-22
LN100595,2024-08,726688.57,CURRENT,6.618,SERVICER_PORTAL,2024-07-25
LN101475,2023-02,205737.88,DPD60,6.239,MONTHLY_TAPE,2022-12-11
LN106468,2025-10,115242.61,CURRENT,5.794,SERVICER_PORTAL,2025-07-16
LN106656,2025-01,122464.17,CURRENT,6.108,SERVICER_PORTAL,2024-12-16
LN103199,2024-03,452442.86,CURRENT,4.486,SERVICER_PORTAL,2024-03-07
LN106928,2025-02,230186.06,CURRENT,7.584,SERVICER_PORTAL,2024-12-24
LN102873,2023-12,247364.91,CURRENT,4.15,SERVICER_PORTAL,2023-08-20
LN104414,2023-10,231245.81,CURRENT,5.87,MONTHLY_TAPE,2023-10-26
LN103811,2023-07,459747.14,CURRENT,6.024,SERVICER_PORTAL,2023-05-09
LN104191,2025-01,131961.24,CURRENT,5.225,SERVICER_PORTAL,2024-12-16
LN102884,2025-09,179861.77,CURRENT,5.622,MONTHLY_TAPE,2025-09-24
LN105979,2024-07,674163.96,CURRENT,6.174,MONTHLY_TAPE,2024-06-16
LN104106,2024-01,256037.13,DPD60,4.295,SERVICER_PORTAL,2023-11-18
LN104951,2021-09,181208.79,CURRENT,4.329,MONTHLY_TAPE,2021-06-11
LN107969,2025-12,318203.02,DPD30,5.979,SERVICER_PORTAL,2025-08-18
LN102328,2024-09,159509.85,CURRENT,4.079,SERVICER_PORTAL,2024-06-09
LN105863,2023-03,143865.51,CURRENT,4.351,SERVICER_PORTAL,2023-02-04
LN101609,2025-09,454724.99,CURRENT,4.037,SERVICER_PORTAL,2025-06-13
LN106971,2025-02,288864.56,CURRENT,7.313,SERVICER_PORTAL,2025-01-06
LN106059,2024-11,533679.85,CURRENT,5.457,MONTHLY_TAPE,2024-10-03
LN103621,2022-06,150199.91,CURRENT,4.344,MONTHLY_TAPE,2022-02-25
LN106498,2022-09,567516.89,CURRENT,5.057,MANUAL_ENTRY,2022-05-04
LN101943,2022-08,467899.48,CURRENT,3.8,SERVICER_PORTAL,2022-08-04
LN106645,2024-06,218945.34,CURRENT,6.239,SERVICER_PORTAL,2024-05-22
LN104500,2024-07,239492.11,CURRENT,5.907,SERVICER_PORTAL,2024-03-26
LN104160,2025-10,180787.37,CURRENT,5.266,SERVICER_PORTAL,2025-07-07
LN104336,2025-07,260594.65,CURRENT,6.858,SERVICER_PORTAL,2025-06-02
LN102988,2025-06,209526.24,CURRENT,6.76,SERVICER_PORTAL,2025-02-22
LN107830,2024-04,105244.82,CURRENT,4.195,MONTHLY_TAPE,2024-03-24
LN101745,2025-03,512743.95,CURRENT,7.679,MANUAL_ENTRY,2024-11-02
LN107014,2025-08,219854.17,DPD30,6.076,MONTHLY_TAPE,2025-04-26
LN107021,2025-04,284610.79,CURRENT,7.425,SERVICER_PORTAL,2025-03-24
LN103264,2024-05,182186.1,CURRENT,6.231,SERVICER_PORTAL,2024-05-13
LN106564,2023-08,197393.73,CURRENT,4.321,MANUAL_ENTRY,2023-06-03
LN101139,2024-12,842453.99,CURRENT,6.052,MONTHLY_TAPE,2024-12-13
LN100442,2023-10,253654.12,CURRENT,3.808,MONTHLY_TAPE,2023-09-27
LN101796,2025-10,287149.29,CURRENT,6.304,SERVICER_PORTAL,2025-10-22
LN103283,2022-06,130489.87,CURRENT,4.582,SERVICER_PORTAL,2022-02-21
LN106526,2022-07,533360.01,DPD90,4.677,MANUAL_ENTRY,2022-05-14
LN107109,2024-05,256471.07,CURRENT,5.798,SERVICER_PORTAL,2024-04-20
LN101741,2024-10,259598.96,CURRENT,6.749,SERVICER_PORTAL,2024-07-26
LN108203,2025-04,147909.58,CURRENT,6.252,MONTHLY_TAPE,2024-12-26
LN108996,2024-01,650412.69,CURRENT,4.89,MANUAL_ENTRY,2024-01-09
LN103841,2023-04,632322.61,CURRENT,5.754,SERVICER_PORTAL,2023-03-21
LN102973,2025-06,458182.21,CURRENT,6.277,SERVICER_PORTAL,2025-03-13
LN105721,2025-09,386199.86,CURRENT,5.136,SERVICER_PORTAL,2025-09-14
LN104436,2023-10,217206.3,CURRENT,6.904,SERVICER_PORTAL,2023-09-03
LN103852,2023-04,184359.89,CURRENT,3.918,MANUAL_ENTRY,2023-04-02
LN107370,2024-08,179372.37,CURRENT,7.389,SERVICER_PORTAL,2024-06-21
LN103633,2024-04,292886.27,CURRENT,5.951,MONTHLY_TAPE,2024-02-03
LN101238,2023-05,225094.28,CURRENT,4.724,SERVICER_PORTAL,2023-05-07
LN104484,2025-12,145635.09,CURRENT,5.472,MANUAL_ENTRY,2025-11-06
LN108129,2024-06,290180.39,CURRENT,3.572,MONTHLY_TAPE,2024-05-14
LN104478,2024-10,288490.87,CURRENT,6.237,MONTHLY_TAPE,2024-07-06
LN102231,2025-01,303615.65,CURRENT,4.325,SERVICER_PORTAL,2024-10-10
LN108955,2024-06,298350.04,CURRENT,4.312,SERVICER_PORTAL,2024-05-26
LN105337,2025-08,212563.75,CURRENT,6.687,MONTHLY_TAPE,2025-06-14
LN108947,2024-07,408689.52,CURRENT,4.728,MONTHLY_TAPE,2024-05-11
LN101606,2022-12,675830.2,CURRENT,3.73,SERVICER_PORTAL,2022-08-08
LN105862,2024-06,288271.67,CURRENT,6.539,SERVICER_PORTAL,2024-06-13
LN100419,2025-03,525559.26,CURRENT,6.093,SERVICER_PORTAL,2025-01-27
LN100102,2024-09,149672.77,CURRENT,6.171,MANUAL_ENTRY,2024-08-19
LN108347,2022-10,423349.11,DPD60,5.269,SERVICER_PORTAL,2022-09-07
LN100823,2024-09,266308.49,CURRENT,7.331,MANUAL_ENTRY,2024-07-22
LN107974,2023-07,369229.89,CURRENT,4.374,SERVICER_PORTAL,2023-05-26
LN100882,2025-03,496697.6,CURRENT,5.864,SERVICER_PORTAL,2025-03-27
LN104294,2025-07,224736.79,CURRENT,6.719,MONTHLY_TAPE,2025-03-19
LN108746,2023-01,386116.2,DPD30,3.615,MANUAL_ENTRY,2022-12-20
LN107326,2023-06,355724.46,CURRENT,4.787,SERVICER_PORTAL,2023-03-10
LN108497,2025-09,466956.59,DPD30,4.794,MONTHLY_TAPE,2025-09-04
LN107535,2023-06,338686.98,CURRENT,4.732,SERVICER_PORTAL,2023-05-21
LN107821,2024-10,170709.0,CURRENT,6.106,SERVICER_PORTAL,2024-07-01
LN100225,2022-07,140807.24,CURRENT,4.943,SERVICER_PORTAL,2022-03-11
LN102853,2022-05,628256.89,CURRENT,4.205,SERVICER_PORTAL,2022-04-14
LN100656,2024-08,491623.05,CURRENT,7.139,MONTHLY_TAPE,2024-06-23
LN106530,2025-07,97247.32,CURRENT,4.195,MONTHLY_TAPE,2025-07-02
LN100350,2023-08,294388.72,CURRENT,6.677,MANUAL_ENTRY,2023-07-20
LN100897,2024-09,128213.44,CURRENT,3.746,MONTHLY_TAPE,2024-07-16
LN106578,2023-06,188751.12,CURRENT,4.755,MONTHLY_TAPE,2023-02-27
LN101593,2022-03,194414.34,DPD60,3.883,MANUAL_ENTRY,2022-02-01
LN103779,2025-01,572306.18,CURRENT,5.944,MANUAL_ENTRY,2024-10-19
LN107228,2025-01,315863.33,CURRENT,6.292,MONTHLY_TAPE,2024-09-04
LN102902,2025-01,458712.48,CURRENT,6.973,MONTHLY_TAPE,2024-09-17
LN108806,2024-05,115963.15,CURRENT,5.721,SERVICER_PORTAL,2024-03-10
LN103915,2025-07,240062.2,CURRENT,3.591,MONTHLY_TAPE,2025-04-05
LN105983,2024-10,373347.06,CURRENT,6.772,SERVICER_PORTAL,2024-07-19
LN103653,2024-02,335080.5,CURRENT,5.742,SERVICER_PORTAL,2024-01-27
LN108116,2022-06,288983.28,CURRENT,4.475,MANUAL_ENTRY,2022-05-08
LN106171,2024-03,161653.65,CURRENT,4.614,SERVICER_PORTAL,2024-02-20
LN106869,2023-04,555117.03,CURRENT,4.014,SERVICER_PORTAL,2023-04-06
LN100535,2023-09,241923.56,CURRENT,4.72,SERVICER_PORTAL,2023-07-01
LN108654,2025-12,123038.77,DPD90,3.598,SERVICER_PORTAL,2025-11-18
LN106175,2023-02,496468.68,CURRENT,5.962,SERVICER_PORTAL,2022-11-13
LN104047,2023-01,423048.42,CURRENT,4.579,SERVICER_PORTAL,2022-12-05
LN103593,2025-10,272726.27,CURRENT,5.76,MONTHLY_TAPE,2025-06-16
LN103798,2023-04,423769.83,CURRENT,5.215,MANUAL_ENTRY,2023-02-03
LN104484,2024-05,143233.48,CURRENT,5.74,SERVICER_PORTAL,2024-01-25
LN101585,2025-03,141564.19,DPD30,4.554,SERVICER_PORTAL,2025-01-09
LN101051,2025-12,194296.38,DPD60,6.26,MONTHLY_TAPE,2025-10-07
LN108581,2022-07,247254.69,DPD60,3.815,SERVICER_PORTAL,2022-04-14
LN105464,2025-06,166615.03,CURRENT,5.426,SERVICER_PORTAL,2025-03-20
LN104944,2024-07,331933.38,CURRENT,3.571,SERVICER_PORTAL,2024-07-27
LN105524,2024-02,331793.82,CURRENT,6.876,MANUAL_ENTRY,2023-12-12
LN103284,2023-02,191962.72,CURRENT,5.58,MONTHLY_TAPE,2022-12-24
LN103254,2022-08,181273.28,CURRENT,4.482,MONTHLY_TAPE,2022-07-02
LN102674,2025-09,359861.62,CURRENT,6.95,SERVICER_PORTAL,2025-08-21
LN103982,2025-06,343028.42,CURRENT,6.269,SERVICER_PORTAL,2025-03-07
LN103286,2023-12,157307.06,CURRENT,3.934,SERVICER_PORTAL,2023-12-07
LN100191,2024-06,420051.98,DPD30,7.062,SERVICER_PORTAL,2024-05-26
LN106524,2022-10,474028.85,CURRENT,5.314,MONTHLY_TAPE,2022-08-10
LN107816,2023-11,274838.79,DPD60,5.652,MONTHLY_TAPE,2023-11-26
LN102782,2025-09,284499.21,CURRENT,6.941,MANUAL_ENTRY,2025-09-16
LN108927,2025-06,162776.24,CURRENT,6.454,SERVICER_PORTAL,2025-06-22
LN108413,2022-09,246374.58,CURRENT,4.134,SERVICER_PORTAL,2022-07-26
LN100756,2024-07,381430.82,DPD30,6.553,MANUAL_ENTRY,2024-06-09
LN102322,2023-07,305800.16,CURRENT,5.103,MONTHLY_TAPE,2023-07-27
LN108301,2025-10,164717.85,CURRENT,4.538,MONTHLY_TAPE,2025-07-27
LN108736,2024-09,194523.9,CURRENT,6.115,MONTHLY_TAPE,2024-08-17
LN102550,2024-08,325433.83,CURRENT,5.938,MONTHLY_TAPE,2024-04-12
LN104009,2021-12,304243.03,CURRENT,3.503,MANUAL_ENTRY,2021-10-01
LN106088,2024-02,639369.83,CURRENT,5.908,SERVICER_PORTAL,2024-01-13
LN104118,2023-04,379141.03,CURRENT,4.773,SERVICER_PORTAL,2023-01-27
LN102999,2025-08,338034.6,CURRENT,7.407,SERVICER_PORTAL,2025-06-07
LN105518,2024-01,305657.27,CURRENT,6.306,SERVICER_PORTAL,2023-11-16
LN107850,2022-08,112855.9,CURRENT,4.667,SERVICER_PORTAL,2022-04-13
LN104571,2025-02,479798.42,CURRENT,4.349,SERVICER_PORTAL,2025-02-02
LN105604,2025-11,135401.99,CURRENT,6.059,MONTHLY_TAPE,2025-09-21
LN105902,2022-06,422058.73,CURRENT,3.81,SERVICER_PORTAL,2022-06-17
LN104317,2025-10,238994.64,CURRENT,5.355,MANUAL_ENTRY,2025-06-02
LN105239,2025-03,0.0,DPD60,7.155,MANUAL_ENTRY,2025-01-23
LN101740,2024-10,537121.88,CURRENT,5.912,SERVICER_PORTAL,2024-09-14
LN108883,2023-11,347684.7,CURRENT,5.735,SERVICER_PORTAL,2023-11-26
LN100462,2025-10,220097.51,CURRENT,6.391,MANUAL_ENTRY,2025-07-07
LN103568,2025-04,232267.54,CURRENT,7.521,MONTHLY_TAPE,2025-03-23
LN100421,2024-07,417683.34,CURRENT,6.743,SERVICER_PORTAL,2024-05-01
LN100666,2023-04,367185.23,CURRENT,6.354,MANUAL_ENTRY,2022-12-17
LN106635,2024-09,205859.33,DPD30,4.093,SERVICER_PORTAL,2024-06-24
LN105942,2025-07,762470.94,CURRENT,3.411,MONTHLY_TAPE,2025-04-24
LN104582,2022-09,281212.68,CURRENT,4.93,MONTHLY_TAPE,2022-08-17
LN106511,2024-06,308689.77,CURRENT,6.027,MONTHLY_TAPE,2024-03-04
LN108797,2022-06,128045.31,DPD30,4.667,SERVICER_PORTAL,2022-05-02
LN107933,2023-06,275134.56,CURRENT,5.548,SERVICER_PORTAL,2023-03-12
LN103231,2023-03,308033.3,CURRENT,4.208,MONTHLY_TAPE,2023-02-10
LN107730,2025-12,451439.28,DPD60,6.483,SERVICER_PORTAL,2025-11-14
LN101084,2022-09,412351.87,CURRENT,4.423,SERVICER_PORTAL,2022-08-09
LN100975,2023-11,599598.7,CURRENT,4.871,SERVICER_PORTAL,2023-09-11
LN101964,2024-06,203842.2,CURRENT,6.548,MANUAL_ENTRY,2024-02-21
LN107345,2025-04,96972.85,CURRENT,4.994,SERVICER_PORTAL,2025-01-19
LN108018,2022-06,338851.69,CURRENT,5.047,SERVICER_PORTAL,2022-04-11
LN105816,2025-12,386528.97,DPD60,5.765,MONTHLY_TAPE,2025-11-21
LN104111,2024-10,194707.45,CURRENT,6.329,SERVICER_PORTAL,2024-06-16
LN101569,2025-03,112938.93,CURRENT,8.058,SERVICER_PORTAL,2025-03-08
LN104833,2022-08,135203.12,CURRENT,4.525,MONTHLY_TAPE,2022-06-06
LN100152,2025-04,414587.18,DPD60,8.069,SERVICER_PORTAL,2025-03-17
LN102335,2024-01,121685.81,CURRENT,6.939,MANUAL_ENTRY,2023-12-25
LN108746,2023-11,329954.04,CURRENT,3.958,MONTHLY_TAPE,2023-09-15
LN103225,2025-12,615573.83,CURRENT,5.741,MANUAL_ENTRY,2025-12-22
LN102322,2025-03,297236.78,CURRENT,5.103,SERVICER_PORTAL,2024-11-16
LN105178,2023-03,178227.39,DPD60,3.891,MANUAL_ENTRY,2023-03-02
LN100582,2023-11,218482.26,CURRENT,4.046,SERVICER_PORTAL,2023-10-09
LN108069,2023-07,210705.3,DPD60,4.458,MONTHLY_TAPE,2023-07-19
LN108905,2024-07,394973.85,CURRENT,6.468,MANUAL_ENTRY,2024-04-17
LN107490,2023-04,252708.53,DPD60,3.26,MANUAL_ENTRY,2023-01-16
LN103316,2025-08,307631.63,DPD30,6.22,MONTHLY_TAPE,2025-04-02
LN101518,2024-04,403711.65,CURRENT,5.836,MONTHLY_TAPE,2024-01-10
LN106183,2025-08,480038.33,CURRENT,6.279,SERVICER_PORTAL,2025-04-05
LN108268,2023-04,257174.37,CURRENT,3.886,SERVICER_PORTAL,2023-03-14
LN101560,2023-11,287001.65,DPD60,4.895,SERVICER_PORTAL,2023-07-09
LN108702,2025-10,430836.09,CURRENT,6.591,SERVICER_PORTAL,2025-08-22
LN101822,2024-09,344361.06,DPD60,4.745,MONTHLY_TAPE,2024-05-19
LN101741,2025-06,225710.19,CURRENT,6.854,SERVICER_PORTAL,2025-02-18
LN105882,2025-05,274441.53,CURRENT,7.313,SERVICER_PORTAL,2025-04-20
LN104438,2023-11,412186.86,CURRENT,5.29,SERVICER_PORTAL,2023-10-18
LN106822,2025-11,246818.05,CURRENT,6.741,SERVICER_PORTAL,2025-09-08
LN100613,2025-03,313445.38,CURRENT,4.837,MONTHLY_TAPE,2024-12-16
LN100770,2024-12,393099.58,CURRENT,5.576,SERVICER_PORTAL,2024-10-26
LN108262,2024-12,197352.59,CURRENT,6.558,MONTHLY_TAPE,2024-11-09
LN104586,2025-03,110480.85,CURRENT,4.684,SERVICER_PORTAL,2024-12-06
LN107505,2025-04,177327.27,CURRENT,6.036,SERVICER_PORTAL,2025-03-04
LN103709,2024-11,133602.13,DPD30,7.04,SERVICER_PORTAL,2024-09-06
LN107476,2025-06,222630.8,CURRENT,7.103,SERVICER_PORTAL,2025-04-10
LN103334,2022-12,252283.4,CURRENT,3.722,SERVICER_PORTAL,2022-10-25
LN107750,2025-12,240643.74,CURRENT,6.636,MONTHLY_TAPE,2025-11-16
LN106964,2021-10,180784.63,CURRENT,3.778,SERVICER_PORTAL,2021-06-17
LN108265,2024-08,194301.83,DPD60,6.235,MANUAL_ENTRY,2024-04-11
LN103241,2024-02,171268.78,CURRENT,4.377,SERVICER_PORTAL,2023-11-20
LN101694,2023-01,292345.57,CURRENT,5.321,SERVICER_PORTAL,2022-09-07
LN101906,2023-08,328793.22,DPD60,4.467,SERVICER_PORTAL,2023-08-13
LN107972,2023-02,170956.21,CURRENT,6.214,MONTHLY_TAPE,2022-10-01
LN105662,2025-01,370624.77,CURRENT,6.648,SERVICER_PORTAL,2024-11-21
LN104562,2022-02,343079.08,CURRENT,3.937,MONTHLY_TAPE,2021-10-12
