loan_id,origination_month,original_balance,interest_rate,original_term_months,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,vintage
LN105809,2022-10,244300.0,5.956,360,620-679,85-95,20-35,FL,PURCHASE,OWNER,SFR,AlphaServ,2022
LN105810,2023-11,232200.0,7.198,360,<620,60-75,<=20,TX,REFINANCE,OWNER,MULTI_2_4,BetaLoan,2023
LN105811,2023-10,160700.0,6.434,360,680-739,60-75,<=20,NY,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN105812,2022-07,361500.0,4.997,180,740-779,75-85,20-35,AZ,PURCHASE,OWNER,SFR,DeltaHome,2022
LN105813,2024-11,463600.0,6.368,360,780+,<=60,20-35,GA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2024
LN105814,2023-07,108000.0,6.033,360,740-779,75-85,20-35,CA,CASHOUT_REFI,OWNER,MULTI_2_4,BetaLoan,2023
LN105815,2021-09,126900.0,3.657,360,780+,>95,20-35,OH,REFINANCE,OWNER,SFR,CasaMortgage,2021
LN105816,2022-12,400800.0,5.765,360,680-739,<=60,20-35,IL,PURCHASE,INVESTOR,TOWNHOUSE,EagleTrust,2022
LN105817,2024-09,517300.0,6.067,360,680-739,60-75,20-35,NC,REFINANCE,OWNER,SFR,EagleTrust,2024
LN105818,2022-11,97900.0,4.94,360,780+,<=60,35-43,MI,CASHOUT_REFI,INVESTOR,MULTI_2_4,BetaLoan,2022
LN105819,2023-06,368400.0,6.291,360,680-739,75-85,<=20,OH,CASHOUT_REFI,SECOND_HOME,SFR,BetaLoan,2023
LN105820,2023-08,533400.0,6.538,360,740-779,85-95,35-43,AZ,CASHOUT_REFI,OWNER,CONDO,EagleTrust,2023
LN105821,2023-12,173200.0,6.63,360,680-739,>95,35-43,GA,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN105822,2024-07,519600.0,7.257,240,620-679,60-75,20-35,FL,PURCHASE,SECOND_HOME,SFR,AlphaServ,2024
LN105823,2022-01,235600.0,4.036,360,740-779,60-75,20-35,FL,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN105824,2023-04,294100.0,6.625,360,620-679,<=60,20-35,PA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN105825,2023-05,184700.0,6.954,360,<620,60-75,20-35,TX,PURCHASE,SECOND_HOME,CONDO,DeltaHome,2023
LN105826,2022-01,400500.0,4.504,180,620-679,75-85,<=20,CA,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2022
LN105827,2023-11,371600.0,6.725,240,620-679,>95,20-35,MI,REFINANCE,OWNER,CONDO,BetaLoan,2023
LN105828,2021-11,554700.0,4.153,360,680-739,60-75,35-43,NY,REFINANCE,OWNER,TOWNHOUSE,BetaLoan,2021
LN105829,2023-02,488100.0,5.427,360,780+,85-95,20-35,TX,REFINANCE,OWNER,SFR,BetaLoan,2023
LN105830,2022-08,254200.0,5.043,360,680-739,75-85,>43,PA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN105831,2022-01,1033800.0,3.444,360,780+,85-95,>43,TX,PURCHASE,OWNER,SFR,BetaLoan,2022
LN105832,2024-05,468800.0,6.721,360,680-739,85-95,20-35,NC,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2024
LN105833,2022-05,325500.0,5.504,360,<620,85-95,35-43,FL,CASHOUT_REFI,SECOND_HOME,SFR,AlphaServ,2022
LN105834,2022-05,163000.0,5.159,360,620-679,75-85,<=20,NC,CASHOUT_REFI,OWNER,TOWNHOUSE,DeltaHome,2022
LN105835,2024-06,128200.0,5.953,360,780+,60-75,35-43,MI,CASHOUT_REFI,INVESTOR,TOWNHOUSE,DeltaHome,2024
LN105836,2024-07,133200.0,6.758,240,680-739,60-75,35-43,CA,PURCHASE,SECOND_HOME,SFR,AlphaServ,2024
LN105837,2021-08,167700.0,3.26,240,780+,60-75,20-35,PA,REFINANCE,OWNER,CONDO,AlphaServ,2021
LN105838,2022-06,474400.0,5.036,360,680-739,75-85,20-35,GA,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2022
LN105839,2023-12,317800.0,6.152,360,740-779,>95,20-35,PA,PURCHASE,INVESTOR,SFR,EagleTrust,2023
LN105840,2024-03,193700.0,6.216,240,740-779,75-85,20-35,CA,PURCHASE,OWNER,CONDO,AlphaServ,2024
LN105841,2024-12,240100.0,5.979,360,780+,75-85,20-35,MI,REFINANCE,OWNER,SFR,DeltaHome,2024
LN105842,2023-06,227300.0,7.164,360,<620,60-75,>43,WA,PURCHASE,OWNER,SFR,EagleTrust,2023
LN105843,2021-07,365900.0,3.788,360,780+,75-85,20-35,NC,PURCHASE,OWNER,SFR,DeltaHome,2021
LN105844,2024-07,171900.0,6.688,360,680-739,60-75,20-35,AZ,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2024
LN105845,2022-01,298700.0,4.086,360,780+,<=60,20-35,NY,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2022
LN105846,2021-12,292200.0,4.363,360,680-739,<=60,35-43,NC,REFINANCE,OWNER,SFR,AlphaServ,2021
LN105847,2023-11,174200.0,6.18,360,740-779,85-95,20-35,OH,REFINANCE,SECOND_HOME,SFR,DeltaHome,2023
LN105848,2023-08,521600.0,6.37,360,680-739,75-85,<=20,FL,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2023
LN105849,2021-09,223500.0,3.321,180,780+,>95,35-43,GA,PURCHASE,OWNER,CONDO,BetaLoan,2021
LN105850,2022-02,163300.0,4.771,360,680-739,75-85,<=20,FL,PURCHASE,OWNER,SFR,DeltaHome,2022
LN105851,2023-07,374700.0,6.314,360,680-739,85-95,20-35,WA,REFINANCE,OWNER,CONDO,CasaMortgage,2023
LN105852,2022-05,261600.0,4.123,360,740-779,85-95,20-35,MI,REFINANCE,OWNER,SFR,DeltaHome,2022
LN105853,2023-11,306800.0,6.019,360,740-779,85-95,35-43,AZ,PURCHASE,OWNER,SFR,AlphaServ,2023
LN105854,2022-12,149800.0,5.399,180,680-739,60-75,35-43,GA,REFINANCE,OWNER,MULTI_2_4,CasaMortgage,2022
LN105855,2023-07,367900.0,5.907,360,740-779,60-75,35-43,PA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN105856,2023-02,678500.0,6.02,360,680-739,60-75,35-43,FL,REFINANCE,SECOND_HOME,SFR,CasaMortgage,2023
LN105857,2022-10,144600.0,4.742,180,740-779,75-85,20-35,GA,REFINANCE,OWNER,TOWNHOUSE,CasaMortgage,2022
LN105858,2022-09,299400.0,5.212,360,740-779,60-75,35-43,FL,REFINANCE,OWNER,SFR,CasaMortgage,2022
LN105859,2023-12,179300.0,6.115,360,740-779,75-85,35-43,OH,PURCHASE,OWNER,SFR,DeltaHome,2023
LN105860,2023-04,856300.0,5.58,360,780+,60-75,35-43,CA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN105861,2023-07,445900.0,6.323,360,680-739,>95,35-43,MI,PURCHASE,OWNER,CONDO,CasaMortgage,2023
LN105862,2023-07,289800.0,6.539,360,620-679,85-95,<=20,NY,PURCHASE,OWNER,SFR,BetaLoan,2023
LN105863,2022-03,146900.0,4.351,360,740-779,85-95,20-35,WA,PURCHASE,INVESTOR,CONDO,CasaMortgage,2022
LN105864,2024-09,163800.0,7.188,360,<620,85-95,35-43,PA,PURCHASE,OWNER,CONDO,BetaLoan,2024
LN105865,2023-06,357100.0,6.951,360,620-679,<=60,<=20,GA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN105866,2024-01,138300.0,6.056,360,740-779,<=60,<=20,TX,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2024
LN105867,2024-08,140200.0,6.551,360,680-739,75-85,>43,GA,PURCHASE,OWNER,SFR,BetaLoan,2024
LN105868,2024-09,256300.0,6.419,240,680-739,>95,>43,MI,CASHOUT_REFI,OWNER,MULTI_2_4,BetaLoan,2024
LN105869,2023-11,271000.0,6.2,360,780+,<=60,20-35,IL,PURCHASE,OWNER,TOWNHOUSE,CasaMortgage,2023
LN105870,2024-04,302900.0,6.772,360,620-679,75-85,<=20,OH,REFINANCE,OWNER,SFR,BetaLoan,2024
LN105871,2023-02,209400.0,7.073,360,<620,85-95,20-35,AZ,PURCHASE,OWNER,SFR,AlphaServ,2023
LN105872,2024-01,386200.0,7.834,360,<620,60-75,<=20,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2024
LN105873,2022-08,173200.0,5.285,360,620-679,>95,<=20,IL,PURCHASE,OWNER,CONDO,CasaMortgage,2022
LN105874,2023-12,338400.0,5.888,360,740-779,>95,20-35,PA,PURCHASE,OWNER,SFR,AlphaServ,2023
LN105875,2021-10,281100.0,3.805,360,740-779,<=60,35-43,NY,PURCHASE,OWNER,SFR,AlphaServ,2021
LN105876,2024-09,334500.0,6.569,360,680-739,75-85,20-35,AZ,REFINANCE,OWNER,SFR,AlphaServ,2024
LN105877,2022-05,434500.0,5.102,360,620-679,60-75,<=20,OH,CASHOUT_REFI,OWNER,CONDO,AlphaServ,2022
LN105878,2023-10,208000.0,6.423,360,680-739,75-85,35-43,NY,REFINANCE,OWNER,SFR,DeltaHome,2023
LN105879,2021-07,189600.0,5.06,360,<620,85-95,<=20,WA,PURCHASE,OWNER,SFR,AlphaServ,2021
LN105880,2022-01,119400.0,4.11,360,740-779,<=60,>43,TX,CASHOUT_REFI,OWNER,TOWNHOUSE,AlphaServ,2022
LN105881,2024-12,102900.0,6.183,360,680-739,>95,20-35,FL,PURCHASE,OWNER,MULTI_2_4,AlphaServ,2024
LN105882,2024-06,235800.0,7.346,360,<620,>95,20-35,TX,PURCHASE,OWNER,SFR,DeltaHome,2024
LN105883,2022-04,243200.0,4.568,360,740-779,85-95,20-35,WA,PURCHASE,OWNER,CONDO,DeltaHome,2022
LN105884,2021-12,156600.0,4.003,360,740-779,60-75,<=20,CA,REFINANCE,OWNER,SFR,CasaMortgage,2021
LN105885,2024-05,172500.0,6.974,360,620-679,60-75,<=20,CA,REFINANCE,OWNER,TOWNHOUSE,CasaMortgage,2024
LN105886,2024-12,506600.0,6.244,180,680-739,75-85,>43,TX,REFINANCE,OWNER,TOWNHOUSE,DeltaHome,2024
LN105887,2022-02,378600.0,4.266,360,740-779,60-75,35-43,GA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN105888,2023-10,144700.0,6.875,360,620-679,<=60,>43,TX,PURCHASE,OWNER,CONDO,BetaLoan,2023
LN105889,2022-06,209200.0,5.269,240,620-679,<=60,35-43,FL,PURCHASE,OWNER,SFR,AlphaServ,2022
LN105890,2024-02,306400.0,6.444,360,740-779,85-95,<=20,OH,CASHOUT_REFI,SECOND_HOME,SFR,AlphaServ,2024
LN105891,2022-12,192500.0,4.998,360,780+,<=60,>43,GA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN105892,2021-12,177400.0,4.189,360,740-779,60-75,35-43,OH,CASHOUT_REFI,OWNER,TOWNHOUSE,BetaLoan,2021
LN105893,2022-08,219200.0,4.895,360,740-779,85-95,20-35,GA,PURCHASE,INVESTOR,SFR,AlphaServ,2022
LN105894,2023-05,417000.0,6.116,360,740-779,60-75,35-43,NC,REFINANCE,OWNER,CONDO,AlphaServ,2023
LN105895,2024-04,434400.0,6.532,360,680-739,60-75,20-35,AZ,REFINANCE,SECOND_HOME,SFR,DeltaHome,2024
LN105896,2021-07,183300.0,5.172,180,<620,<=60,35-43,NC,REFINANCE,OWNER,SFR,DeltaHome,2021
LN105897,2024-11,314000.0,5.996,360,680-739,<=60,35-43,NC,REFINANCE,SECOND_HOME,SFR,DeltaHome,2024
LN105898,2023-10,254500.0,5.731,360,780+,60-75,>43,NY,PURCHASE,INVESTOR,SFR,CasaMortgage,2023
LN105899,2024-07,162200.0,6.109,360,740-779,<=60,35-43,WA,PURCHASE,OWNER,SFR,AlphaServ,2024
LN105900,2024-10,223300.0,5.892,360,780+,75-85,>43,PA,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN105901,2022-01,144500.0,4.949,360,620-679,<=60,20-35,OH,REFINANCE,SECOND_HOME,CONDO,CasaMortgage,2022
LN105902,2021-10,430800.0,3.81,240,680-739,60-75,20-35,NY,PURCHASE,OWNER,TOWNHOUSE,AlphaServ,2021
LN105903,2024-03,513300.0,6.739,180,680-739,85-95,35-43,CA,REFINANCE,OWNER,CONDO,AlphaServ,2024
LN105904,2022-02,212200.0,4.831,360,620-679,75-85,20-35,WA,REFINANCE,OWNER,TOWNHOUSE,AlphaServ,2022
LN105905,2022-01,190600.0,4.548,240,620-679,75-85,<=20,CA,PURCHASE,OWNER,SFR,DeltaHome,2022
LN105906,2023-02,410300.0,5.942,360,740-779,>95,20-35,IL,PURCHASE,OWNER,SFR,CasaMortgage,2023
LN105907,2024-09,441200.0,6.305,360,680-739,85-95,20-35,FL,PURCHASE,OWNER,CONDO,CasaMortgage,2024
LN105908,2024-04,154600.0,6.746,360,680-739,75-85,20-35,FL,PURCHASE,OWNER,SFR,EagleTrust,2024
LN105909,2023-04,238800.0,6.362,180,680-739,75-85,35-43,NY,PURCHASE,OWNER,SFR,BetaLoan,2023
LN105910,2022-03,248600.0,4.192,360,680-739,<=60,>43,OH,PURCHASE,INVESTOR,CONDO,BetaLoan,2022
LN105911,2022-09,180400.0,5.993,240,<620,75-85,20-35,CA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN105912,2023-11,303700.0,7.153,360,620-679,75-85,35-43,CA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN105913,2022-01,186300.0,4.383,360,680-739,>95,<=20,GA,PURCHASE,OWNER,CONDO,AlphaServ,2022
LN105914,2023-05,200200.0,6.329,360,680-739,>95,20-35,NC,PURCHASE,INVESTOR,SFR,AlphaServ,2023
LN105915,2021-07,243900.0,3.555,360,780+,<=60,35-43,NC,CASHOUT_REFI,SECOND_HOME,CONDO,BetaLoan,2021
LN105916,2022-08,130600.0,5.282,360,680-739,>95,>43,WA,REFINANCE,OWNER,MULTI_2_4,AlphaServ,2022
LN105917,2022-05,101200.0,4.933,360,620-679,85-95,20-35,CA,PURCHASE,SECOND_HOME,CONDO,AlphaServ,2022
LN105918,2023-11,385900.0,7.545,360,<620,85-95,35-43,IL,REFINANCE,OWNER,CONDO,CasaMortgage,2023
LN105919,2024-09,182900.0,6.22,360,740-779,>95,35-43,NY,REFINANCE,OWNER,SFR,AlphaServ,2024
LN105920,2022-01,667100.0,4.715,360,620-679,60-75,<=20,TX,PURCHASE,OWNER,SFR,AlphaServ,2022
LN105921,2024-04,619900.0,6.741,360,620-679,75-85,20-35,AZ,REFINANCE,OWNER,CONDO,BetaLoan,2024
LN105922,2023-10,203200.0,6.201,360,680-739,85-95,35-43,CA,CASHOUT_REFI,OWNER,SFR,AlphaServ,2023
LN105923,2024-11,731300.0,6.88,360,620-679,<=60,<=20,IL,CASHOUT_REFI,OWNER,CONDO,CasaMortgage,2024
LN105924,2024-09,389200.0,6.772,240,680-739,85-95,35-43,TX,PURCHASE,OWNER,SFR,BetaLoan,2024
LN105925,2021-11,190900.0,4.253,180,680-739,85-95,20-35,NY,PURCHASE,SECOND_HOME,SFR,AlphaServ,2021
LN105926,2024-02,79900.0,7.295,360,<620,85-95,20-35,MI,PURCHASE,OWNER,SFR,AlphaServ,2024
LN105927,2023-07,347900.0,6.013,240,740-779,60-75,20-35,NC,PURCHASE,INVESTOR,SFR,AlphaServ,2023
LN105928,2021-11,258900.0,4.167,360,680-739,85-95,20-35,NC,CASHOUT_REFI,OWNER,SFR,DeltaHome,2021
LN105929,2022-05,309900.0,4.302,360,740-779,<=60,20-35,TX,CASHOUT_REFI,OWNER,SFR,BetaLoan,2022
LN105930,2024-09,230300.0,7.526,240,<620,85-95,35-43,CA,REFINANCE,SECOND_HOME,SFR,CasaMortgage,2024
LN105931,2023-05,152600.0,5.736,360,740-779,75-85,35-43,NC,PURCHASE,OWNER,SFR,DeltaHome,2023
LN105932,2022-09,210600.0,5.16,360,680-739,75-85,20-35,CA,PURCHASE,OWNER,SFR,DeltaHome,2022
LN105933,2022-08,350800.0,4.946,360,680-739,85-95,35-43,NY,PURCHASE,OWNER,CONDO,DeltaHome,2022
LN105934,2024-06,217600.0,6.848,360,620-679,75-85,20-35,PA,REFINANCE,OWNER,SFR,AlphaServ,2024
LN105935,2022-06,217000.0,4.652,360,780+,75-85,<=20,NY,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN105936,2022-01,128800.0,4.627,360,620-679,75-85,20-35,IL,REFINANCE,OWNER,SFR,AlphaServ,2022
LN105937,2023-07,265900.0,5.76,360,780+,75-85,<=20,WA,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2023
LN105938,2024-12,154800.0,6.123,240,780+,85-95,<=20,AZ,PURCHASE,OWNER,SFR,BetaLoan,2024
LN105939,2022-02,385900.0,4.625,180,680-739,85-95,35-43,CA,CASHOUT_REFI,OWNER,SFR,EagleTrust,2022
LN105940,2022-05,183400.0,4.661,360,680-739,<=60,>43,PA,PURCHASE,OWNER,SFR,BetaLoan,2022
LN105941,2023-02,223400.0,6.156,180,680-739,60-75,20-35,IL,PURCHASE,OWNER,TOWNHOUSE,DeltaHome,2023
LN105942,2022-03,675900.0,3.855,360,780+,75-85,20-35,MI,PURCHASE,OWNER,SFR,AlphaServ,2022
LN105943,2023-10,222400.0,6.305,360,740-779,<=60,35-43,FL,PURCHASE,OWNER,SFR,AlphaServ,2023
LN105944,2022-05,209300.0,4.739,360,680-739,85-95,35-43,WA,REFINANCE,OWNER,CONDO,DeltaHome,2022
LN105945,2021-12,332200.0,5.26,360,<620,75-85,20-35,MI,REFINANCE,OWNER,SFR,CasaMortgage,2021
LN105946,2022-05,114300.0,4.362,360,780+,<=60,35-43,NY,REFINANCE,OWNER,CONDO,AlphaServ,2022
LN105947,2024-10,448100.0,7.421,360,<620,75-85,>43,FL,PURCHASE,OWNER,CONDO,AlphaServ,2024
LN105948,2024-10,399200.0,7.527,360,<620,60-75,<=20,TX,REFINANCE,OWNER,SFR,DeltaHome,2024
LN105949,2023-04,323200.0,6.27,240,680-739,85-95,20-35,TX,REFINANCE,INVESTOR,SFR,BetaLoan,2023
LN105950,2022-11,55800.0,5.269,360,680-739,60-75,35-43,NY,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN105951,2024-05,227100.0,5.932,360,780+,<=60,<=20,FL,PURCHASE,OWNER,SFR,AlphaServ,2024
LN105952,2022-03,143900.0,4.398,360,740-779,<=60,20-35,GA,REFINANCE,SECOND_HOME,SFR,AlphaServ,2022
LN105953,2023-10,423300.0,6.538,360,620-679,75-85,35-43,GA,CASHOUT_REFI,OWNER,SFR,DeltaHome,2023
LN105954,2023-11,409900.0,6.311,360,680-739,85-95,35-43,TX,REFINANCE,OWNER,SFR,BetaLoan,2023
LN105955,2023-12,303900.0,6.517,360,740-779,75-85,35-43,TX,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2023
LN105956,2022-04,148500.0,4.572,240,680-739,<=60,35-43,CA,PURCHASE,OWNER,SFR,AlphaServ,2022
LN105957,2024-01,500000.0,6.995,360,620-679,75-85,20-35,NY,REFINANCE,OWNER,SFR,AlphaServ,2024
LN105958,2023-08,226800.0,6.476,360,680-739,75-85,35-43,IL,PURCHASE,OWNER,SFR,BetaLoan,2023
LN105959,2024-07,575200.0,6.663,360,680-739,85-95,35-43,CA,PURCHASE,OWNER,CONDO,BetaLoan,2024
LN105960,2022-02,287600.0,3.849,360,780+,60-75,35-43,CA,PURCHASE,OWNER,TOWNHOUSE,EagleTrust,2022
LN105961,2023-08,320600.0,6.039,360,740-779,85-95,20-35,TX,REFINANCE,OWNER,SFR,AlphaServ,2023
LN105962,2024-05,207500.0,7.878,360,<620,75-85,35-43,IL,REFINANCE,OWNER,TOWNHOUSE,CasaMortgage,2024
LN105963,2022-06,480800.0,4.341,180,740-779,75-85,35-43,WA,REFINANCE,OWNER,TOWNHOUSE,DeltaHome,2022
LN105964,2024-02,335600.0,6.85,360,620-679,75-85,20-35,AZ,REFINANCE,OWNER,SFR,BetaLoan,2024
LN105965,2021-11,488600.0,3.512,360,780+,<=60,20-35,NY,PURCHASE,OWNER,SFR,CasaMortgage,2021
LN105966,2024-01,276500.0,6.524,360,680-739,60-75,20-35,OH,PURCHASE,OWNER,MULTI_2_4,DeltaHome,2024
LN105967,2023-08,249900.0,6.636,360,620-679,85-95,20-35,OH,PURCHASE,OWNER,CONDO,AlphaServ,2023
LN105968,2022-03,333600.0,4.763,180,680-739,75-85,<=20,FL,PURCHASE,OWNER,CONDO,DeltaHome,2022
LN105969,2021-09,488500.0,4.805,360,620-679,75-85,20-35,PA,PURCHASE,SECOND_HOME,SFR,EagleTrust,2021
LN105970,2024-02,403300.0,6.967,360,620-679,75-85,<=20,FL,CASHOUT_REFI,OWNER,SFR,BetaLoan,2024
LN105971,2022-05,271600.0,4.271,180,740-779,<=60,<=20,NY,CASHOUT_REFI,OWNER,SFR,AlphaServ,2022
LN105972,2023-03,110700.0,6.065,360,740-779,60-75,20-35,AZ,CASHOUT_REFI,OWNER,SFR,EagleTrust,2023
LN105973,2021-09,367600.0,3.483,360,780+,75-85,35-43,FL,PURCHASE,OWNER,SFR,AlphaServ,2021
LN105974,2024-11,133600.0,6.549,180,680-739,<=60,35-43,IL,REFINANCE,OWNER,SFR,AlphaServ,2024
LN105975,2023-06,259300.0,7.252,360,<620,>95,35-43,AZ,CASHOUT_REFI,OWNER,CONDO,BetaLoan,2023
LN105976,2024-10,242300.0,6.357,360,680-739,<=60,20-35,FL,PURCHASE,OWNER,CONDO,CasaMortgage,2024
LN105977,2022-01,134900.0,4.281,360,680-739,85-95,35-43,WA,PURCHASE,OWNER,MULTI_2_4,EagleTrust,2022
LN105978,2022-03,301800.0,5.268,180,620-679,60-75,35-43,TX,PURCHASE,OWNER,CONDO,BetaLoan,2022
LN105979,2023-08,673000.0,5.951,180,780+,85-95,35-43,NC,REFINANCE,OWNER,MULTI_2_4,DeltaHome,2023
LN105980,2023-08,221800.0,5.99,360,780+,85-95,35-43,CA,REFINANCE,INVESTOR,SFR,AlphaServ,2023
LN105981,2024-04,360300.0,7.635,360,<620,60-75,20-35,OH,CASHOUT_REFI,OWNER,TOWNHOUSE,CasaMortgage,2024
LN105982,2024-09,736800.0,6.331,360,740-779,75-85,20-35,CA,PURCHASE,OWNER,CONDO,AlphaServ,2024
LN105983,2024-05,376300.0,6.772,360,680-739,>95,35-43,GA,PURCHASE,OWNER,SFR,DeltaHome,2024
LN105984,2021-12,191000.0,4.381,180,680-739,75-85,<=20,GA,REFINANCE,OWNER,SFR,BetaLoan,2021
LN105985,2022-08,284000.0,4.822,240,740-779,<=60,20-35,NY,PURCHASE,OWNER,SFR,CasaMortgage,2022
LN105986,2024-09,316900.0,8.023,240,<620,85-95,20-35,AZ,CASHOUT_REFI,OWNER,SFR,BetaLoan,2024
LN105987,2023-06,486600.0,7.08,360,<620,60-75,20-35,AZ,REFINANCE,OWNER,SFR,CasaMortgage,2023
LN105988,2024-07,440800.0,6.012,360,780+,60-75,>43,NC,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN105989,2023-06,73400.0,6.237,360,740-779,85-95,35-43,NC,PURCHASE,OWNER,CONDO,AlphaServ,2023
LN105990,2021-09,173600.0,4.663,360,620-679,>95,<=20,CA,REFINANCE,OWNER,SFR,AlphaServ,2021
LN105991,2023-02,247300.0,5.86,360,680-739,<=60,20-35,FL,CASHOUT_REFI,INVESTOR,SFR,AlphaServ,2023
LN105992,2024-05,161600.0,6.005,360,780+,75-85,35-43,TX,REFINANCE,OWNER,SFR,BetaLoan,2024
LN105993,2023-10,48300.0,6.487,360,680-739,60-75,35-43,NY,REFINANCE,OWNER,MULTI_2_4,AlphaServ,2023
LN105994,2021-12,184100.0,3.843,360,780+,85-95,20-35,CA,REFINANCE,OWNER,SFR,EagleTrust,2021
LN105995,2022-03,254800.0,4.038,360,780+,85-95,<=20,FL,PURCHASE,OWNER,SFR,AlphaServ,2022
LN105996,2024-06,201500.0,6.898,360,620-679,>95,>43,OH,PURCHASE,OWNER,SFR,BetaLoan,2024
LN105997,2024-12,163000.0,6.307,240,740-779,<=60,20-35,TX,CASHOUT_REFI,SECOND_HOME,SFR,AlphaServ,2024
LN105998,2024-02,260100.0,6.589,360,680-739,<=60,<=20,CA,PURCHASE,SECOND_HOME,SFR,BetaLoan,2024
LN105999,2021-11,297900.0,4.083,360,740-779,75-85,<=20,NC,PURCHASE,INVESTOR,TOWNHOUSE,EagleTrust,2021
LN106000,2023-09,206700.0,6.479,360,680-739,60-75,35-43,TX,CASHOUT_REFI,OWNER,SFR,CasaMortgage,2023
LN106001,2024-05,473200.0,7.223,360,<620,<=60,35-43,IL,REFINANCE,OWNER,SFR,BetaLoan,2024
LN106002,2023-09,262000.0,6.941,360,620-679,60-75,20-35,PA,REFINANCE,SECOND_HOME,SFR,CasaMortgage,2023
LN106003,2023-07,172400.0,6.231,360,740-779,85-95,20-35,FL,PURCHASE,OWNER,MULTI_2_4,BetaLoan,2023
LN106004,2023-02,153900.0,5.71,360,740-779,85-95,>43,CA,REFINANCE,OWNER,SFR,AlphaServ,2023
LN106005,2022-05,231900.0,4.176,360,740-779,85-95,20-35,MI,PURCHASE,OWNER,SFR,AlphaServ,2022
LN106006,2022-06,421300.0,4.638,360,740-779,<=60,20-35,NC,PURCHASE,OWNER,TOWNHOUSE,BetaLoan,2022
LN106007,2024-02,176200.0,7.397,240,<620,85-95,20-35,GA,PURCHASE,OWNER,MULTI_2_4,CasaMortgage,2024
LN106008,2021-09,333700.0,5.039,360,<620,75-85,20-35,OH,PURCHASE,OWNER,MULTI_2_4,AlphaServ,2021
LN106009,2021-10,266300.0,3.964,360,740-779,60-75,>43,MI,PURCHASE,INVESTOR,SFR,BetaLoan,2021
LN106010,2022-11,625900.0,5.527,180,680-739,75-85,<=20,FL,PURCHASE,OWNER,SFR,AlphaServ,2022
LN106011,2024-03,304300.0,6.406,360,740-779,85-95,<=20,FL,PURCHASE,OWNER,SFR,CasaMortgage,2024
LN106012,2023-10,186400.0,6.98,180,620-679,<=60,<=20,GA,REFINANCE,OWNER,CONDO,AlphaServ,2023
LN106013,2023-07,355500.0,6.422,360,680-739,85-95,20-35,TX,PURCHASE,OWNER,SFR,BetaLoan,2023
LN106014,2023-05,361000.0,5.659,360,780+,75-85,20-35,GA,PURCHASE,OWNER,SFR,BetaLoan,2023
LN106015,2021-11,213500.0,4.809,360,620-679,75-85,>43,PA,CASHOUT_REFI,OWNER,SFR,BetaLoan,2021
LN106016,2022-08,151200.0,6.321,180,<620,85-95,<=20,IL,REFINANCE,OWNER,CONDO,CasaMortgage,2022
LN106017,2021-10,324900.0,3.874,360,740-779,85-95,<=20,CA,REFINANCE,OWNER,SFR,AlphaServ,2021
LN106018,2024-02,262700.0,6.498,180,680-739,75-85,20-35,GA,REFINANCE,OWNER,MULTI_2_4,DeltaHome,2024
LN106019,2024-02,129000.0,6.012,360,780+,60-75,>43,PA,PURCHASE,INVESTOR,SFR,BetaLoan,2024
LN106020,2022-05,286200.0,4.409,360,780+,75-85,>43,TX,REFINANCE,OWNER,TOWNHOUSE,BetaLoan,2022
LN106021,2022-07,191600.0,4.74,360,740-779,85-95,>43,GA,CASHOUT_REFI,SECOND_HOME,MULTI_2_4,AlphaServ,2022
LN106022,2022-08,129100.0,6.016,360,<620,>95,<=20,TX,PURCHASE,SECOND_HOME,SFR,AlphaServ,2022
LN106023,2024-08,217800.0,6.449,360,680-739,85-95,35-43,PA,REFINANCE,OWNER,SFR,CasaMortgage,2024
LN106024,2023-03,454700.0,5.62,360,780+,85-95,35-43,TX,REFINANCE,OWNER,MULTI_2_4,BetaLoan,2023
