loan_id,reporting_month,corruption_type
LN105555,2023-09,BALANCE_MISMATCH
LN102422,2023-12,STATUS_INCONSISTENT
LN104194,2023-07,STATUS_INCONSISTENT
LN105772,2024-12,DOC_GAP
LN108113,2023-09,STATUS_INCONSISTENT
LN102751,2022-01,DUPLICATE_RECORD
LN102052,2023-10,STALE_UPDATE
LN104812,2023-08,STATUS_INCONSISTENT
LN104657,2024-11,DUPLICATE_RECORD
LN107655,2023-09,BALANCE_MISMATCH
LN103677,2024-12,STATUS_INCONSISTENT
LN104103,2024-03,STATUS_INCONSISTENT
LN108426,2024-06,STATUS_INCONSISTENT
LN107472,2025-11,STATUS_INCONSISTENT
LN103576,2024-12,DATE_INVALID
LN104486,2024-10,DOC_GAP
LN106936,2024-01,STATUS_INCONSISTENT
LN104640,2024-11,STATUS_INCONSISTENT
LN101199,2025-01,BALANCE_MISMATCH
LN102925,2022-10,STALE_UPDATE
LN102981,2021-12,BALANCE_MISMATCH
LN105915,2023-08,STALE_UPDATE
LN104874,2024-02,DOC_GAP
LN101238,2025-12,BALANCE_MISMATCH
LN104070,2025-02,STALE_UPDATE
LN106646,2022-02,STALE_UPDATE
LN101795,2023-03,STATUS_INCONSISTENT
LN107365,2023-06,BALANCE_MISMATCH
LN106369,2025-06,DATE_INVALID
LN102032,2024-07,BALANCE_MISMATCH
LN108400,2024-04,BALANCE_MISMATCH
LN106969,2025-10,STALE_UPDATE
LN101065,2023-03,BALANCE_MISMATCH
LN101934,2022-04,STALE_UPDATE
LN102813,2025-09,DOC_GAP
LN102237,2023-06,BALANCE_MISMATCH
LN108666,2024-08,DATE_INVALID
LN102726,2025-10,DOC_GAP
LN104285,2025-02,BALANCE_MISMATCH
LN100338,2024-06,STATUS_INCONSISTENT
LN100341,2023-05,STATUS_INCONSISTENT
LN104599,2025-06,STATUS_INCONSISTENT
LN106779,2022-09,STALE_UPDATE
LN104053,2025-09,DOC_GAP
LN106974,2022-12,DATE_INVALID
LN105510,2023-01,DUPLICATE_RECORD
LN102780,2023-04,DUPLICATE_RECORD
LN107553,2025-05,STATUS_INCONSISTENT
LN105126,2024-11,DUPLICATE_RECORD
LN100976,2024-09,BALANCE_MISMATCH
LN100768,2023-02,DATE_INVALID
LN104384,2022-11,STATUS_INCONSISTENT
LN107069,2023-12,BALANCE_MISMATCH
LN102060,2024-09,STALE_UPDATE
LN104301,2024-01,STATUS_INCONSISTENT
LN101407,2025-08,BALANCE_MISMATCH
LN106565,2025-10,BALANCE_MISMATCH
LN100337,2023-04,BALANCE_MISMATCH
LN103801,2024-02,DOC_GAP
LN105593,2024-12,STALE_UPDATE
LN102919,2023-09,STALE_UPDATE
LN101122,2025-11,STALE_UPDATE
LN103406,2024-03,BALANCE_MISMATCH
LN105302,2025-04,STATUS_INCONSISTENT
LN107415,2024-05,DOC_GAP
LN101382,2024-11,DOC_GAP
LN103418,2024-11,STATUS_INCONSISTENT
LN100564,2025-06,DATE_INVALID
LN100322,2024-08,BALANCE_MISMATCH
LN104670,2022-04,STALE_UPDATE
LN106339,2025-11,BALANCE_MISMATCH
LN107124,2022-01,STATUS_INCONSISTENT
LN101438,2025-11,STATUS_INCONSISTENT
LN103819,2024-10,STALE_UPDATE
LN105335,2021-12,DOC_GAP
LN100834,2025-07,DATE_INVALID
LN103764,2024-01,DUPLICATE_RECORD
LN100460,2024-01,STALE_UPDATE
LN106415,2024-10,DATE_INVALID
LN102935,2023-11,DOC_GAP
LN100909,2023-12,BALANCE_MISMATCH
LN105629,2024-04,DUPLICATE_RECORD
LN107783,2024-05,STATUS_INCONSISTENT
LN108883,2024-03,BALANCE_MISMATCH
LN101381,2025-01,DUPLICATE_RECORD
LN101734,2024-07,DOC_GAP
LN106027,2024-08,STATUS_INCONSISTENT
LN102489,2025-02,DOC_GAP
LN104425,2024-08,DOC_GAP
LN106885,2024-09,DOC_GAP
LN106383,2022-09,DOC_GAP
LN105203,2024-12,BALANCE_MISMATCH
LN103907,2025-03,STALE_UPDATE
LN106599,2025-07,DOC_GAP
LN101567,2024-05,DATE_INVALID
LN107953,2023-06,STATUS_INCONSISTENT
LN104310,2024-12,STATUS_INCONSISTENT
LN107765,2024-09,STATUS_INCONSISTENT
LN104402,2025-04,STATUS_INCONSISTENT
LN108972,2024-01,BALANCE_MISMATCH
LN106120,2022-07,BALANCE_MISMATCH
LN103607,2025-01,DOC_GAP
LN104029,2023-01,STALE_UPDATE
LN106274,2025-02,STATUS_INCONSISTENT
LN105595,2024-01,DATE_INVALID
LN108490,2023-03,STATUS_INCONSISTENT
LN105636,2025-09,BALANCE_MISMATCH
LN104731,2024-04,BALANCE_MISMATCH
LN103633,2025-01,BALANCE_MISMATCH
LN108831,2025-07,BALANCE_MISMATCH
LN104884,2022-04,BALANCE_MISMATCH
LN104283,2023-11,DOC_GAP
LN106412,2022-02,STALE_UPDATE
LN106316,2024-11,BALANCE_MISMATCH
LN106062,2024-08,DATE_INVALID
LN100888,2023-06,BALANCE_MISMATCH
LN102660,2025-04,DATE_INVALID
LN102591,2023-06,BALANCE_MISMATCH
LN106208,2025-04,DUPLICATE_RECORD
LN105955,2025-12,STATUS_INCONSISTENT
LN103622,2023-02,DOC_GAP
LN105251,2023-02,DATE_INVALID
LN103511,2025-02,STATUS_INCONSISTENT
LN105755,2023-05,DATE_INVALID
LN106464,2022-05,STALE_UPDATE
LN106861,2023-09,STALE_UPDATE
LN104816,2025-10,STALE_UPDATE
LN107871,2023-12,DUPLICATE_RECORD
LN103453,2023-01,STATUS_INCONSISTENT
LN107613,2024-04,STALE_UPDATE
LN100951,2025-11,STATUS_INCONSISTENT
LN101549,2023-09,DOC_GAP
LN100142,2024-09,STALE_UPDATE
LN106961,2024-03,STATUS_INCONSISTENT
LN103558,2025-05,STATUS_INCONSISTENT
LN104290,2023-05,STATUS_INCONSISTENT
LN103616,2024-10,STATUS_INCONSISTENT
LN102983,2024-08,STATUS_INCONSISTENT
LN100521,2024-04,DOC_GAP
LN103416,2024-11,STATUS_INCONSISTENT
LN106885,2022-12,STALE_UPDATE
LN108762,2024-10,STALE_UPDATE
LN101238,2025-06,STALE_UPDATE
LN105659,2024-09,BALANCE_MISMATCH
LN106204,2024-02,DOC_GAP
LN107398,2023-01,DATE_INVALID
LN105933,2023-10,DOC_GAP
LN103542,2024-07,BALANCE_MISMATCH
LN104589,2022-09,STALE_UPDATE
LN104236,2025-12,STATUS_INCONSISTENT
LN100477,2024-02,BALANCE_MISMATCH
LN103305,2022-10,BALANCE_MISMATCH
LN104878,2024-11,DOC_GAP
LN100128,2024-07,BALANCE_MISMATCH
LN104280,2024-08,STALE_UPDATE
LN102418,2023-10,DUPLICATE_RECORD
LN102799,2025-04,BALANCE_MISMATCH
LN100993,2023-01,BALANCE_MISMATCH
LN107098,2024-07,BALANCE_MISMATCH
LN101086,2024-04,STATUS_INCONSISTENT
LN101033,2025-04,BALANCE_MISMATCH
LN102695,2024-06,STALE_UPDATE
LN102269,2025-04,BALANCE_MISMATCH
LN103266,2025-12,DOC_GAP
LN105585,2025-12,DOC_GAP
LN102673,2023-04,BALANCE_MISMATCH
LN101739,2023-08,DOC_GAP
LN102911,2023-09,STATUS_INCONSISTENT
LN101318,2025-11,STALE_UPDATE
LN107190,2023-09,STATUS_INCONSISTENT
LN105914,2023-05,STATUS_INCONSISTENT
LN102024,2022-06,STALE_UPDATE
LN102224,2024-01,DOC_GAP
LN105809,2025-05,DATE_INVALID
LN105280,2025-01,STALE_UPDATE
LN108224,2025-10,STALE_UPDATE
LN103940,2025-06,DUPLICATE_RECORD
LN104565,2024-07,BALANCE_MISMATCH
LN105254,2023-03,DOC_GAP
LN100350,2024-12,STATUS_INCONSISTENT
LN101084,2025-09,STALE_UPDATE
LN107632,2025-12,BALANCE_MISMATCH
LN107891,2025-04,DOC_GAP
LN102201,2021-11,BALANCE_MISMATCH
LN102957,2023-09,DOC_GAP
LN101597,2024-06,BALANCE_MISMATCH
LN106715,2023-12,DATE_INVALID
LN107166,2025-02,DOC_GAP
LN105095,2023-01,DUPLICATE_RECORD
LN105908,2025-08,STATUS_INCONSISTENT
LN103974,2024-03,BALANCE_MISMATCH
LN108996,2025-07,DATE_INVALID
LN108460,2025-04,STATUS_INCONSISTENT
LN107647,2024-05,BALANCE_MISMATCH
LN107830,2023-11,DATE_INVALID
LN101136,2025-07,STALE_UPDATE
LN106743,2022-04,STALE_UPDATE
LN102870,2023-06,DUPLICATE_RECORD
LN101540,2025-10,BALANCE_MISMATCH
LN106766,2025-03,STATUS_INCONSISTENT
LN104645,2025-04,STATUS_INCONSISTENT
LN102091,2023-11,DOC_GAP
LN103692,2022-04,DATE_INVALID
LN103115,2024-09,DUPLICATE_RECORD
LN101038,2024-10,STALE_UPDATE
LN108089,2023-04,DUPLICATE_RECORD
LN100626,2023-08,STATUS_INCONSISTENT
LN106968,2023-09,STATUS_INCONSISTENT
LN107792,2025-06,BALANCE_MISMATCH
LN108098,2024-12,STALE_UPDATE
LN105117,2025-11,STALE_UPDATE
LN107035,2023-09,BALANCE_MISMATCH
LN101904,2023-12,BALANCE_MISMATCH
LN100337,2024-06,STATUS_INCONSISTENT
LN105568,2025-11,STATUS_INCONSISTENT
LN107703,2023-03,STALE_UPDATE
LN103849,2023-12,BALANCE_MISMATCH
LN100294,2023-09,STATUS_INCONSISTENT
LN105534,2023-10,STATUS_INCONSISTENT
LN106871,2024-11,BALANCE_MISMATCH
LN107348,2024-11,STALE_UPDATE
LN104096,2024-09,DATE_INVALID
LN105106,2024-12,STATUS_INCONSISTENT
LN107773,2025-11,STATUS_INCONSISTENT
LN101357,2023-12,STATUS_INCONSISTENT
LN106163,2023-10,STATUS_INCONSISTENT
LN105608,2025-03,STATUS_INCONSISTENT
LN105823,2024-04,BALANCE_MISMATCH
LN105925,2023-06,DOC_GAP
LN101756,2023-05,DOC_GAP
LN107725,2025-09,STATUS_INCONSISTENT
LN103285,2025-10,DOC_GAP
LN101116,2025-05,STATUS_INCONSISTENT
LN100049,2025-01,BALANCE_MISMATCH
LN101487,2024-01,BALANCE_MISMATCH
LN104654,2024-04,STALE_UPDATE
LN105096,2024-01,DUPLICATE_RECORD
LN104051,2024-07,BALANCE_MISMATCH
LN106524,2025-04,STALE_UPDATE
LN105114,2022-11,DATE_INVALID
LN106227,2024-03,BALANCE_MISMATCH
LN102844,2025-06,DATE_INVALID
LN103258,2024-01,DATE_INVALID
LN103724,2023-09,DUPLICATE_RECORD
LN101549,2021-08,DOC_GAP
LN106654,2023-11,BALANCE_MISMATCH
LN104070,2024-10,BALANCE_MISMATCH
LN105140,2023-08,STATUS_INCONSISTENT
LN103764,2023-12,BALANCE_MISMATCH
LN105651,2025-01,DATE_INVALID
LN108058,2024-08,DOC_GAP
LN102645,2025-01,STALE_UPDATE
LN106669,2025-03,STALE_UPDATE
LN105409,2024-05,BALANCE_MISMATCH
LN108507,2024-07,DOC_GAP
LN100386,2024-07,DUPLICATE_RECORD
LN104604,2023-07,DUPLICATE_RECORD
LN104654,2021-12,STALE_UPDATE
LN100464,2021-08,DATE_INVALID
LN106143,2024-11,DATE_INVALID
LN102370,2023-01,STALE_UPDATE
LN101543,2025-06,STATUS_INCONSISTENT
LN100276,2025-01,BALANCE_MISMATCH
LN103486,2024-02,DATE_INVALID
LN108630,2025-01,BALANCE_MISMATCH
LN108515,2023-10,DOC_GAP
LN108397,2022-10,DUPLICATE_RECORD
LN104188,2023-01,BALANCE_MISMATCH
LN107700,2024-07,DOC_GAP
LN108610,2023-02,DATE_INVALID
LN107655,2022-08,DOC_GAP
LN102988,2025-07,DUPLICATE_RECORD
LN105114,2024-05,STATUS_INCONSISTENT
LN108132,2024-03,STATUS_INCONSISTENT
LN105424,2023-05,DOC_GAP
LN108333,2024-09,DATE_INVALID
LN103941,2025-02,DUPLICATE_RECORD
LN101054,2023-10,DOC_GAP
LN103077,2025-04,DATE_INVALID
LN103408,2025-11,DUPLICATE_RECORD
LN103107,2024-08,DOC_GAP
LN108853,2022-07,STALE_UPDATE
LN106041,2023-09,DUPLICATE_RECORD
LN106046,2024-11,STALE_UPDATE
LN105453,2024-06,STATUS_INCONSISTENT
LN103350,2022-06,DOC_GAP
LN100774,2025-12,DATE_INVALID
LN106943,2023-10,STALE_UPDATE
LN102262,2023-04,DUPLICATE_RECORD
LN103903,2023-12,BALANCE_MISMATCH
LN100375,2024-08,DOC_GAP
LN102111,2024-01,STALE_UPDATE
LN103616,2024-08,STALE_UPDATE
LN108199,2025-01,DOC_GAP
LN101872,2023-08,BALANCE_MISMATCH
LN102273,2023-09,STATUS_INCONSISTENT
LN107808,2024-05,BALANCE_MISMATCH
LN100996,2025-02,DATE_INVALID
LN102199,2024-11,DUPLICATE_RECORD
LN105666,2025-05,STALE_UPDATE
LN106367,2022-05,DUPLICATE_RECORD
LN106882,2024-06,BALANCE_MISMATCH
LN106798,2024-07,DATE_INVALID
LN107403,2023-11,DOC_GAP
LN105920,2025-06,STATUS_INCONSISTENT
LN106067,2025-12,STATUS_INCONSISTENT
LN105256,2025-06,BALANCE_MISMATCH
LN101128,2023-12,DOC_GAP
LN107550,2022-11,DUPLICATE_RECORD
LN102480,2024-07,STALE_UPDATE
LN105151,2025-03,STALE_UPDATE
LN100681,2023-10,STALE_UPDATE
LN104619,2024-12,DATE_INVALID
LN105811,2023-10,BALANCE_MISMATCH
LN105357,2025-05,BALANCE_MISMATCH
LN106376,2022-02,DATE_INVALID
LN105762,2023-10,DATE_INVALID
LN108408,2025-04,BALANCE_MISMATCH
LN105476,2023-03,BALANCE_MISMATCH
LN101417,2023-03,DUPLICATE_RECORD
LN107968,2022-09,BALANCE_MISMATCH
LN103335,2023-03,STALE_UPDATE
LN102711,2025-08,DOC_GAP
LN105169,2022-02,STALE_UPDATE
LN107455,2022-10,BALANCE_MISMATCH
LN102332,2022-09,DOC_GAP
LN108426,2022-11,DOC_GAP
LN105629,2023-06,DUPLICATE_RECORD
LN103511,2025-07,BALANCE_MISMATCH
LN106445,2025-01,STALE_UPDATE
LN108553,2022-11,STATUS_INCONSISTENT
LN108910,2023-07,STALE_UPDATE
LN108879,2023-05,STATUS_INCONSISTENT
LN104186,2022-06,BALANCE_MISMATCH
LN107424,2025-08,BALANCE_MISMATCH
LN105636,2022-11,DUPLICATE_RECORD
LN104669,2023-02,DOC_GAP
LN104404,2023-11,DATE_INVALID
LN100634,2022-11,STALE_UPDATE
LN101928,2023-03,STATUS_INCONSISTENT
LN105766,2025-03,DATE_INVALID
LN105369,2025-07,STATUS_INCONSISTENT
LN102576,2022-07,BALANCE_MISMATCH
LN100195,2024-12,DOC_GAP
LN104522,2023-09,DOC_GAP
LN108239,2023-12,STATUS_INCONSISTENT
LN106618,2023-09,STATUS_INCONSISTENT
LN101618,2023-09,DUPLICATE_RECORD
LN102460,2024-02,STATUS_INCONSISTENT
LN104921,2025-07,BALANCE_MISMATCH
LN107440,2024-05,STALE_UPDATE
LN104645,2023-11,STALE_UPDATE
LN106948,2024-07,BALANCE_MISMATCH
LN107306,2025-02,STATUS_INCONSISTENT
LN100088,2025-05,STATUS_INCONSISTENT
LN108728,2025-06,STATUS_INCONSISTENT
LN101623,2021-09,BALANCE_MISMATCH
LN106378,2024-03,BALANCE_MISMATCH
LN107546,2024-01,STATUS_INCONSISTENT
LN104633,2022-07,STATUS_INCONSISTENT
LN100880,2024-09,DOC_GAP
LN102925,2022-11,DOC_GAP
LN105031,2025-08,STALE_UPDATE
LN108056,2024-07,BALANCE_MISMATCH
LN105950,2022-11,BALANCE_MISMATCH
LN103012,2021-08,BALANCE_MISMATCH
LN100411,2024-04,DATE_INVALID
LN103868,2022-08,BALANCE_MISMATCH
LN105858,2024-09,STALE_UPDATE
LN106523,2024-02,DATE_INVALID
LN100971,2025-06,DOC_GAP
LN101116,2025-01,DOC_GAP
LN108732,2025-05,BALANCE_MISMATCH
LN102099,2023-04,BALANCE_MISMATCH
LN108750,2023-08,DOC_GAP
LN107232,2023-04,STATUS_INCONSISTENT
LN107134,2022-09,BALANCE_MISMATCH
LN103148,2025-10,DOC_GAP
LN106182,2024-07,DATE_INVALID
LN100331,2025-04,BALANCE_MISMATCH
LN100803,2025-08,BALANCE_MISMATCH
LN106125,2022-10,STATUS_INCONSISTENT
LN104303,2023-10,BALANCE_MISMATCH
LN100349,2025-04,DATE_INVALID
LN101727,2024-11,STATUS_INCONSISTENT
LN103102,2021-10,BALANCE_MISMATCH
LN103043,2025-08,STATUS_INCONSISTENT
LN102384,2024-04,STATUS_INCONSISTENT
LN108389,2024-01,DATE_INVALID
LN102032,2022-08,DATE_INVALID
LN106340,2024-06,DOC_GAP
LN103117,2023-10,DATE_INVALID
LN106499,2024-05,DUPLICATE_RECORD
LN104888,2025-11,STATUS_INCONSISTENT
LN107999,2025-10,DATE_INVALID
LN107935,2024-05,STATUS_INCONSISTENT
LN108493,2024-09,STATUS_INCONSISTENT
LN102260,2023-01,DATE_INVALID
LN100283,2023-06,BALANCE_MISMATCH
LN108379,2024-01,STATUS_INCONSISTENT
LN104256,2023-02,STALE_UPDATE
LN105289,2025-05,DOC_GAP
LN103149,2021-11,STALE_UPDATE
LN106777,2025-02,DATE_INVALID
LN101330,2023-08,STATUS_INCONSISTENT
LN106037,2024-02,STALE_UPDATE
LN100902,2023-06,STATUS_INCONSISTENT
LN104894,2024-01,STATUS_INCONSISTENT
LN106214,2025-08,DUPLICATE_RECORD
LN102816,2025-02,STATUS_INCONSISTENT
LN105749,2023-07,DUPLICATE_RECORD
LN108385,2024-11,DUPLICATE_RECORD
LN106740,2023-07,BALANCE_MISMATCH
LN103893,2025-03,STATUS_INCONSISTENT
LN106093,2023-06,DOC_GAP
LN103373,2025-07,DOC_GAP
LN105461,2023-12,DUPLICATE_RECORD
LN105193,2022-09,DOC_GAP
LN105976,2025-03,DUPLICATE_RECORD
LN101663,2024-11,BALANCE_MISMATCH
LN107102,2025-04,DOC_GAP
LN100566,2022-07,DOC_GAP
LN104514,2025-06,BALANCE_MISMATCH
LN104739,2025-06,STALE_UPDATE
LN104502,2025-02,DUPLICATE_RECORD
LN100142,2022-11,BALANCE_MISMATCH
LN106037,2024-05,DUPLICATE_RECORD
LN104270,2025-11,BALANCE_MISMATCH
LN101681,2025-09,DOC_GAP
LN103754,2024-05,STALE_UPDATE
LN101297,2023-12,DATE_INVALID
LN107789,2025-12,DOC_GAP
LN107570,2025-09,BALANCE_MISMATCH
LN107653,2024-08,BALANCE_MISMATCH
LN106946,2024-08,STALE_UPDATE
LN102543,2025-12,DATE_INVALID
LN105580,2024-02,STATUS_INCONSISTENT
LN108987,2022-05,STALE_UPDATE
LN100799,2023-06,BALANCE_MISMATCH
LN100943,2024-12,DUPLICATE_RECORD
LN107838,2024-07,STATUS_INCONSISTENT
LN100626,2025-03,STALE_UPDATE
LN100590,2024-12,STATUS_INCONSISTENT
LN100216,2025-02,DOC_GAP
LN100088,2025-12,DUPLICATE_RECORD
LN102013,2024-10,DATE_INVALID
LN100851,2025-12,DATE_INVALID
LN103925,2025-03,STALE_UPDATE
LN105823,2025-08,STATUS_INCONSISTENT
LN104054,2024-03,STATUS_INCONSISTENT
LN104531,2024-02,DOC_GAP
LN107726,2022-10,DATE_INVALID
LN102424,2023-11,STATUS_INCONSISTENT
LN108628,2024-08,DUPLICATE_RECORD
LN108467,2025-05,BALANCE_MISMATCH
LN101153,2025-02,DUPLICATE_RECORD
LN104926,2023-06,BALANCE_MISMATCH
LN105343,2024-01,STALE_UPDATE
LN103463,2024-11,BALANCE_MISMATCH
LN107628,2024-12,BALANCE_MISMATCH
LN100986,2025-06,DUPLICATE_RECORD
LN102176,2023-06,STATUS_INCONSISTENT
LN100186,2023-04,DOC_GAP
LN108682,2022-02,BALANCE_MISMATCH
LN105382,2024-09,DUPLICATE_RECORD
LN104825,2022-12,STALE_UPDATE
LN105547,2023-10,STATUS_INCONSISTENT
LN108351,2023-08,STATUS_INCONSISTENT
LN103687,2025-02,DUPLICATE_RECORD
LN100606,2024-10,BALANCE_MISMATCH
LN103021,2021-12,STALE_UPDATE
LN102022,2025-06,DATE_INVALID
LN100745,2023-09,BALANCE_MISMATCH
LN104489,2024-06,STATUS_INCONSISTENT
LN101271,2022-05,DUPLICATE_RECORD
LN101278,2025-10,BALANCE_MISMATCH
LN102543,2024-05,STATUS_INCONSISTENT
LN104009,2023-12,DOC_GAP
LN103669,2025-05,STATUS_INCONSISTENT
LN108455,2023-05,STALE_UPDATE
LN108044,2025-01,BALANCE_MISMATCH
LN100210,2023-01,STALE_UPDATE
LN102285,2024-07,STALE_UPDATE
LN101157,2025-07,BALANCE_MISMATCH
LN103829,2024-03,BALANCE_MISMATCH
LN107723,2022-08,STATUS_INCONSISTENT
LN107978,2025-01,DUPLICATE_RECORD
LN107650,2023-03,DUPLICATE_RECORD
LN106482,2024-12,DOC_GAP
LN106681,2023-10,STALE_UPDATE
LN107652,2025-10,STATUS_INCONSISTENT
LN108180,2024-03,DOC_GAP
LN105417,2022-05,STATUS_INCONSISTENT
LN103542,2024-01,DATE_INVALID
LN106768,2024-02,STALE_UPDATE
LN105232,2022-08,BALANCE_MISMATCH
LN106559,2021-11,STALE_UPDATE
LN102150,2025-04,DOC_GAP
LN103389,2024-06,BALANCE_MISMATCH
LN107935,2024-09,DATE_INVALID
LN102834,2024-04,BALANCE_MISMATCH
LN103870,2024-04,DATE_INVALID
LN105981,2025-12,STATUS_INCONSISTENT
LN106989,2022-02,DATE_INVALID
LN105729,2024-12,DATE_INVALID
LN102477,2024-09,BALANCE_MISMATCH
LN108604,2024-12,BALANCE_MISMATCH
LN106576,2022-12,STALE_UPDATE
LN105552,2025-11,BALANCE_MISMATCH
LN108385,2024-03,STATUS_INCONSISTENT
LN108488,2023-09,DATE_INVALID
LN108110,2024-10,DATE_INVALID
LN103356,2022-10,DOC_GAP
LN100218,2023-05,STALE_UPDATE
LN107008,2025-01,STALE_UPDATE
LN104023,2023-07,STALE_UPDATE
LN103561,2023-01,BALANCE_MISMATCH
LN100867,2024-12,STALE_UPDATE
LN105473,2024-09,DOC_GAP
LN106791,2025-08,DUPLICATE_RECORD
LN104976,2025-10,BALANCE_MISMATCH
LN106527,2024-06,BALANCE_MISMATCH
LN103165,2025-05,STATUS_INCONSISTENT
LN105353,2023-03,BALANCE_MISMATCH
LN107697,2022-12,STALE_UPDATE
LN107149,2025-06,STATUS_INCONSISTENT
LN106213,2023-05,BALANCE_MISMATCH
LN103544,2023-04,DATE_INVALID
LN106646,2022-12,STATUS_INCONSISTENT
LN101131,2025-10,DOC_GAP
LN104825,2023-08,DATE_INVALID
LN103565,2023-04,DATE_INVALID
LN100992,2024-03,BALANCE_MISMATCH
LN108189,2023-12,STALE_UPDATE
LN101160,2025-09,BALANCE_MISMATCH
LN101819,2025-05,STATUS_INCONSISTENT
LN100217,2024-03,STALE_UPDATE
LN104788,2024-07,STATUS_INCONSISTENT
LN101847,2024-11,DATE_INVALID
LN106536,2025-10,DOC_GAP
LN102826,2023-10,DUPLICATE_RECORD
LN103942,2024-12,STATUS_INCONSISTENT
LN108637,2024-11,STATUS_INCONSISTENT
LN105779,2023-05,BALANCE_MISMATCH
LN106998,2024-03,BALANCE_MISMATCH
LN100476,2025-01,STATUS_INCONSISTENT
LN105259,2025-12,STATUS_INCONSISTENT
LN100545,2024-11,STATUS_INCONSISTENT
LN100969,2023-08,BALANCE_MISMATCH
LN101239,2022-07,BALANCE_MISMATCH
LN101639,2023-03,STATUS_INCONSISTENT
LN103154,2024-12,STALE_UPDATE
LN100699,2023-12,STATUS_INCONSISTENT
LN105245,2023-04,BALANCE_MISMATCH
LN102729,2024-02,STATUS_INCONSISTENT
LN106016,2023-08,DUPLICATE_RECORD
LN102758,2023-10,STATUS_INCONSISTENT
LN103616,2025-07,BALANCE_MISMATCH
LN101467,2024-08,DOC_GAP
LN107809,2025-01,STATUS_INCONSISTENT
LN100239,2023-12,DUPLICATE_RECORD
LN107158,2022-07,STALE_UPDATE
LN101360,2024-05,STALE_UPDATE
LN103727,2024-08,STATUS_INCONSISTENT
LN105767,2022-10,STALE_UPDATE
LN107362,2023-01,STATUS_INCONSISTENT
LN106527,2025-12,STALE_UPDATE
LN100202,2023-07,STALE_UPDATE
LN100694,2023-08,STATUS_INCONSISTENT
LN107871,2024-05,STATUS_INCONSISTENT
LN106387,2025-08,BALANCE_MISMATCH
LN104312,2022-09,STATUS_INCONSISTENT
LN106788,2025-07,STATUS_INCONSISTENT
LN107552,2025-06,DATE_INVALID
LN100573,2022-10,BALANCE_MISMATCH
LN103213,2025-04,STATUS_INCONSISTENT
LN108659,2025-12,DUPLICATE_RECORD
LN104488,2024-11,STATUS_INCONSISTENT
LN104156,2025-08,STALE_UPDATE
LN107925,2023-12,STATUS_INCONSISTENT
LN108316,2024-03,BALANCE_MISMATCH
LN101151,2024-11,BALANCE_MISMATCH
LN108220,2023-05,BALANCE_MISMATCH
LN106621,2025-10,STATUS_INCONSISTENT
LN107462,2024-05,STALE_UPDATE
LN106017,2022-04,DOC_GAP
LN101595,2025-05,DOC_GAP
LN104490,2025-09,BALANCE_MISMATCH
LN107666,2024-09,DOC_GAP
LN106606,2024-11,DUPLICATE_RECORD
LN102704,2022-09,STATUS_INCONSISTENT
LN104106,2023-08,DOC_GAP
LN106593,2025-08,DOC_GAP
LN106171,2025-03,BALANCE_MISMATCH
LN106392,2023-01,STATUS_INCONSISTENT
LN100745,2025-08,BALANCE_MISMATCH
LN102923,2025-08,STATUS_INCONSISTENT
LN102804,2024-12,DATE_INVALID
LN104633,2023-03,BALANCE_MISMATCH
LN101461,2024-10,DOC_GAP
LN103497,2025-12,STALE_UPDATE
LN107243,2024-04,BALANCE_MISMATCH
LN105473,2025-02,BALANCE_MISMATCH
LN105434,2025-11,STALE_UPDATE
LN101266,2023-07,DUPLICATE_RECORD
LN104870,2022-03,STATUS_INCONSISTENT
LN103991,2024-06,STALE_UPDATE
LN107250,2023-06,STALE_UPDATE
LN101900,2025-04,DATE_INVALID
LN102258,2024-03,STALE_UPDATE
LN106906,2021-10,STALE_UPDATE
LN100027,2025-07,DUPLICATE_RECORD
LN100752,2022-01,STATUS_INCONSISTENT
LN102640,2023-11,DATE_INVALID
LN102198,2025-04,DATE_INVALID
LN100344,2024-09,BALANCE_MISMATCH
LN104170,2024-05,DUPLICATE_RECORD
LN103226,2023-07,DOC_GAP
LN102776,2024-09,BALANCE_MISMATCH
LN108272,2023-05,DATE_INVALID
LN102620,2025-02,STALE_UPDATE
LN100073,2024-09,STATUS_INCONSISTENT
LN105519,2025-05,BALANCE_MISMATCH
LN107596,2023-12,STALE_UPDATE
LN104184,2023-09,STALE_UPDATE
LN107509,2024-06,STALE_UPDATE
LN104111,2024-11,DATE_INVALID
LN104585,2024-10,BALANCE_MISMATCH
LN104406,2025-08,BALANCE_MISMATCH
LN104580,2022-05,STATUS_INCONSISTENT
LN103410,2022-09,STATUS_INCONSISTENT
LN108533,2023-02,STATUS_INCONSISTENT
LN100117,2022-04,STATUS_INCONSISTENT
LN100917,2024-05,BALANCE_MISMATCH
LN106057,2023-08,DOC_GAP
LN104914,2025-09,STATUS_INCONSISTENT
LN102289,2025-11,STATUS_INCONSISTENT
LN100530,2024-03,DOC_GAP
LN104530,2022-07,STATUS_INCONSISTENT
LN106051,2022-09,DOC_GAP
LN103282,2025-07,DUPLICATE_RECORD
LN101385,2024-10,DOC_GAP
LN100349,2023-10,DUPLICATE_RECORD
LN105386,2024-06,DOC_GAP
LN107941,2025-12,STALE_UPDATE
LN101095,2024-12,DOC_GAP
LN108685,2023-10,DUPLICATE_RECORD
LN105374,2024-08,BALANCE_MISMATCH
LN104799,2025-02,STALE_UPDATE
