loan_id,update_month,is_true_conflict
LN104106,2024-01,1
LN104951,2021-09,0
LN107969,2025-12,1
LN102328,2024-09,0
LN105863,2023-03,0
LN101609,2025-09,0
LN106971,2025-02,0
LN106059,2024-11,1
LN103621,2022-06,0
LN106498,2022-09,0
LN101943,2022-08,0
LN106645,2024-06,0
LN104500,2024-07,0
LN104160,2025-10,0
LN104336,2025-07,0
LN102988,2025-06,0
LN107830,2024-04,0
LN101745,2025-03,0
LN107014,2025-08,1
LN107021,2025-04,0
LN103264,2024-05,1
LN106564,2023-08,0
LN101139,2024-12,0
LN100442,2023-10,0
LN101796,2025-10,0
LN103283,2022-06,1
LN106526,2022-07,0
LN107109,2024-05,1
LN101741,2024-10,1
LN108203,2025-04,0
LN108996,2024-01,0
LN103841,2023-04,1
LN102973,2025-06,1
LN105721,2025-09,0
LN104436,2023-10,0
LN103852,2023-04,0
LN107370,2024-08,0
LN103633,2024-04,1
LN101238,2023-05,0
LN104484,2025-12,0
LN108129,2024-06,0
LN104478,2024-10,0
LN102231,2025-01,0
LN108955,2024-06,0
LN105337,2025-08,0
LN108947,2024-07,0
LN101606,2022-12,0
LN105862,2024-06,0
LN100419,2025-03,0
LN100102,2024-09,1
LN108347,2022-10,1
LN100823,2024-09,0
LN107974,2023-07,1
LN100882,2025-03,1
LN104294,2025-07,0
LN108746,2023-01,1
LN107326,2023-06,0
LN108497,2025-09,0
LN107535,2023-06,1
LN107821,2024-10,0
LN100225,2022-07,0
LN102853,2022-05,0
LN100656,2024-08,0
LN106530,2025-07,0
LN100350,2023-08,0
LN100897,2024-09,1
LN106578,2023-06,0
LN101593,2022-03,1
LN103779,2025-01,0
LN107228,2025-01,0
LN102902,2025-01,0
LN108806,2024-05,0
LN103915,2025-07,0
LN105983,2024-10,0
LN103653,2024-02,1
LN108116,2022-06,0
LN106171,2024-03,0
LN106869,2023-04,0
LN100535,2023-09,1
LN108654,2025-12,0
LN106175,2023-02,0
LN104047,2023-01,0
LN103593,2025-10,0
LN103798,2023-04,0
LN104484,2024-05,1
LN101585,2025-03,1
LN101051,2025-12,1
LN108581,2022-07,1
LN105464,2025-06,0
LN104944,2024-07,0
LN105524,2024-02,0
LN103284,2023-02,1
LN103254,2022-08,0
LN102674,2025-09,0
LN103982,2025-06,0
LN103286,2023-12,0
LN100191,2024-06,1
LN106524,2022-10,0
LN107816,2023-11,1
LN102782,2025-09,0
LN108927,2025-06,1
LN108413,2022-09,1
LN100756,2024-07,0
LN102322,2023-07,0
LN108301,2025-10,0
LN108736,2024-09,0
LN102550,2024-08,0
LN104009,2021-12,1
LN106088,2024-02,0
LN104118,2023-04,1
LN102999,2025-08,0
LN105518,2024-01,0
LN107850,2022-08,0
LN104571,2025-02,1
LN105604,2025-11,0
LN105902,2022-06,0
LN104317,2025-10,0
LN105239,2025-03,1
LN101740,2024-10,0
LN108883,2023-11,0
LN100462,2025-10,0
LN103568,2025-04,1
LN100421,2024-07,0
LN100666,2023-04,0
LN106635,2024-09,1
LN105942,2025-07,1
LN104582,2022-09,0
LN106511,2024-06,1
LN108797,2022-06,1
LN107933,2023-06,0
LN103231,2023-03,1
LN107730,2025-12,1
LN101084,2022-09,0
LN100975,2023-11,0
LN101964,2024-06,0
LN107345,2025-04,0
LN108018,2022-06,0
LN105816,2025-12,0
LN104111,2024-10,1
LN101569,2025-03,1
LN104833,2022-08,0
LN100152,2025-04,1
LN102335,2024-01,0
LN108746,2023-11,0
LN103225,2025-12,1
LN102322,2025-03,0
LN105178,2023-03,1
LN100582,2023-11,0
LN108069,2023-07,0
LN108905,2024-07,0
LN107490,2023-04,1
LN103316,2025-08,1
LN101518,2024-04,0
LN106183,2025-08,1
LN108268,2023-04,0
LN101560,2023-11,1
LN108702,2025-10,0
LN101822,2024-09,0
LN101741,2025-06,0
LN105882,2025-05,1
LN104438,2023-11,0
LN106822,2025-11,0
LN100613,2025-03,0
LN100770,2024-12,1
LN108262,2024-12,0
LN104586,2025-03,0
LN107505,2025-04,0
LN103709,2024-11,1
LN107476,2025-06,1
LN103334,2022-12,0
LN107750,2025-12,0
LN106964,2021-10,0
LN108265,2024-08,1
LN103241,2024-02,0
LN101694,2023-01,0
LN101906,2023-08,1
LN107972,2023-02,0
LN105662,2025-01,0
LN104562,2022-02,0
LN102475,2023-10,1
LN107369,2022-07,0
LN105442,2025-07,0
LN102313,2025-02,1
LN106345,2024-10,1
LN107785,2023-09,0
LN102502,2025-02,0
LN107005,2025-05,1
LN107380,2025-12,1
LN105682,2024-03,0
LN105932,2024-07,0
LN103869,2024-09,0
LN100969,2021-10,0
LN106171,2024-11,0
LN101740,2024-03,0
LN106286,2024-01,0
LN105389,2025-05,0
LN104122,2025-07,0
LN101293,2022-01,1
LN106788,2024-09,0
LN104794,2022-11,0
LN105714,2025-04,0
LN107359,2025-07,0
LN101492,2023-08,0
LN102429,2022-07,0
LN100853,2023-07,0
LN100801,2023-11,0
LN108111,2025-05,0
LN104818,2024-07,0
LN106196,2025-01,0
LN105211,2025-01,1
LN105220,2023-03,0
LN100292,2025-06,0
LN101058,2025-04,0
LN101094,2023-08,0
LN108041,2024-02,1
LN104465,2024-04,0
LN106571,2025-01,0
LN104151,2023-08,0
LN100026,2025-08,0
LN103001,2025-01,0
LN102894,2024-02,0
LN104042,2024-07,0
LN103373,2024-08,1
LN103928,2024-01,0
LN105798,2023-06,1
LN101013,2024-04,1
LN101051,2024-05,1
LN101659,2022-10,0
LN100458,2025-06,0
LN107625,2024-06,0
LN102321,2023-12,1
LN108604,2024-05,0
LN102426,2024-06,1
LN100572,2024-07,0
LN100936,2023-09,0
LN101280,2025-12,0
LN107439,2023-05,0
LN105405,2025-09,1
LN105444,2024-08,0
LN100019,2025-01,0
LN107225,2024-01,0
LN107912,2025-05,0
LN107550,2023-05,1
LN102143,2024-08,0
LN100210,2023-09,1
LN105481,2024-07,1
LN108931,2022-07,0
LN105795,2025-11,1
LN105348,2023-01,0
LN101588,2025-07,1
LN101174,2022-03,1
LN102803,2021-09,1
LN104984,2023-09,1
LN102629,2024-02,0
LN106671,2023-11,0
LN108875,2022-06,1
LN106378,2025-01,1
LN106123,2024-01,1
LN101200,2024-08,1
LN103606,2025-09,0
LN101513,2023-10,1
LN100951,2024-10,1
LN101595,2024-01,0
LN103277,2024-07,1
LN106416,2022-11,1
LN106719,2024-04,0
LN101408,2025-04,0
LN102441,2024-06,1
LN107580,2024-07,1
LN107754,2023-12,1
LN107447,2024-09,1
LN103952,2025-07,0
LN101436,2025-06,0
LN102262,2022-11,0
LN100777,2025-05,1
LN106866,2023-04,0
LN100167,2023-08,1
LN100111,2024-09,0
LN104433,2025-08,0
LN107652,2022-09,0
LN107305,2022-09,1
LN104460,2025-03,1
LN108486,2023-05,0
LN102968,2025-11,0
LN103789,2024-12,1
LN100904,2025-06,0
LN101367,2023-03,0
LN106937,2025-03,1
LN108401,2023-09,0
LN103007,2023-06,0
LN100916,2024-05,1
LN108095,2022-10,1
LN107047,2024-07,1
LN102842,2025-07,1
LN106299,2025-12,0
LN108116,2024-11,1
LN103758,2022-09,0
LN104198,2025-04,1
LN103944,2025-07,0
LN105699,2024-10,0
LN100853,2025-03,1
LN104955,2022-08,0
LN108196,2022-12,0
LN105259,2023-02,0
LN101018,2025-04,0
LN105151,2025-09,0
LN100136,2024-04,0
LN106084,2025-07,0
LN103923,2025-11,0
LN106010,2024-06,0
LN101762,2022-05,0
LN108124,2025-12,0
LN100433,2022-12,0
LN107040,2024-09,1
LN100042,2025-09,0
LN103398,2023-06,1
LN105868,2024-12,0
LN103135,2023-05,0
LN101962,2024-10,0
LN107584,2023-06,0
LN101827,2025-03,0
LN108374,2025-10,0
LN105953,2024-06,0
LN104804,2025-04,0
LN102596,2024-06,0
LN100331,2025-01,0
LN106503,2025-08,0
LN100070,2025-01,1
LN105468,2024-09,0
LN107329,2023-10,1
LN100555,2025-03,0
LN101975,2022-11,1
LN101574,2025-12,0
LN108186,2025-09,0
LN104398,2025-05,0
LN104709,2024-01,0
LN104955,2022-05,0
LN102906,2024-08,0
LN106991,2025-02,0
LN106367,2025-10,0
LN102776,2025-09,1
LN106657,2024-09,0
LN108222,2024-09,0
LN104728,2023-05,0
LN107129,2024-12,0
LN103707,2024-07,1
LN102443,2025-05,1
LN108839,2025-01,1
LN107143,2023-08,0
LN106456,2023-04,0
LN101784,2025-10,0
LN105152,2023-05,1
LN101882,2024-08,0
LN104042,2025-04,0
LN100473,2024-06,0
LN104078,2025-03,0
LN103524,2023-06,0
LN100518,2024-06,0
LN107607,2022-03,0
LN105825,2024-06,0
LN100318,2025-07,1
LN107229,2024-10,1
LN101519,2024-11,0
LN108758,2022-06,0
LN103026,2022-01,1
LN106016,2023-07,0
LN102852,2022-07,0
LN106396,2024-06,0
LN106017,2022-01,1
LN104508,2022-12,1
LN106616,2024-01,1
LN101046,2022-05,0
LN105005,2025-08,1
LN102633,2024-10,1
LN107826,2025-08,1
LN102903,2024-11,1
LN105142,2025-11,0
LN106641,2025-07,0
LN107409,2022-10,0
LN104137,2025-10,0
LN103526,2024-04,0
LN106337,2022-09,0
LN101846,2023-08,1
LN106930,2025-07,0
LN106340,2022-10,1
LN108945,2024-11,1
LN101367,2023-10,1
LN106738,2025-03,0
LN108022,2025-08,0
LN107141,2025-12,0
LN101937,2025-01,0
LN103131,2023-04,1
LN102642,2024-09,1
LN107800,2024-01,1
LN107910,2025-06,0
LN103152,2025-05,0
LN107083,2024-01,0
LN102465,2022-10,0
LN108823,2025-10,0
LN104313,2024-12,1
LN103028,2025-04,0
LN105347,2024-02,0
LN103496,2024-05,1
LN101076,2024-03,0
LN101099,2024-06,1
LN107615,2025-02,1
LN104496,2025-06,0
LN106040,2023-06,0
LN108193,2024-03,0
LN108992,2025-01,0
LN108733,2024-09,0
LN107712,2023-12,0
LN108502,2024-09,1
LN100751,2024-08,0
LN100537,2023-01,1
LN104620,2025-06,0
LN103194,2025-04,0
LN106637,2023-11,1
LN101351,2025-11,1
LN108426,2022-05,0
LN103797,2024-02,0
LN103254,2022-06,0
LN104548,2024-12,0
LN105693,2024-02,0
LN104283,2025-02,0
LN102209,2022-03,0
LN106086,2025-02,0
LN108159,2023-10,0
LN104635,2025-07,0
LN104762,2022-05,0
LN106568,2025-09,0
LN107543,2025-05,0
LN102963,2025-02,1
LN103139,2024-12,0
LN104005,2025-09,0
LN101531,2024-04,0
LN105379,2023-06,1
LN103627,2022-11,1
LN100767,2025-08,1
LN100153,2023-10,0
LN101822,2024-02,0
LN104270,2024-04,0
LN103302,2024-10,1
LN104720,2025-08,1
LN106843,2024-03,0
LN105302,2024-11,1
LN107233,2024-01,0
LN108949,2023-08,0
LN102202,2022-08,1
LN101120,2025-07,0
LN106334,2022-07,0
LN103038,2025-12,1
LN108200,2025-12,0
LN100762,2025-05,0
LN108930,2025-01,0
LN103833,2024-08,0
LN100901,2023-07,0
LN100797,2023-11,0
LN108870,2025-03,0
LN100082,2024-09,0
LN105056,2024-11,1
LN106539,2025-07,0
LN102696,2022-05,1
LN100567,2024-01,0
LN103017,2025-11,0
LN100731,2024-11,1
LN101680,2025-06,0
LN106118,2023-10,0
LN102176,2023-03,0
LN101212,2024-07,0
LN101638,2022-04,1
LN105871,2023-02,0
LN100389,2022-10,0
LN103770,2025-03,0
LN107363,2022-10,0
LN103777,2024-12,1
LN108667,2025-05,0
LN107748,2024-07,0
LN102706,2025-09,0
LN100716,2023-08,0
LN103698,2025-10,0
LN107337,2023-02,1
LN106897,2024-07,0
LN104078,2024-08,1
LN101071,2023-01,0
LN101919,2024-08,0
LN100497,2024-06,1
LN100854,2023-03,0
LN108361,2025-01,0
LN105684,2025-11,0
LN107226,2023-07,1
LN102219,2024-05,1
LN108224,2025-03,0
LN103185,2025-02,0
LN101105,2023-06,0
LN106402,2024-12,1
LN105705,2024-11,0
LN103093,2023-03,0
LN102997,2025-05,1
LN104898,2025-01,0
LN105210,2024-09,0
LN105894,2025-06,0
LN103626,2025-08,0
LN108188,2024-07,0
LN107179,2024-08,1
LN104795,2023-07,0
LN106154,2022-07,1
LN103531,2021-12,0
LN102710,2022-12,1
LN104375,2023-10,0
LN107985,2022-08,0
LN100435,2025-04,0
LN104948,2023-11,1
LN103091,2025-09,0
LN102114,2024-11,0
LN105035,2022-06,0
LN106204,2022-01,0
LN108220,2025-02,0
LN100663,2023-12,1
LN103531,2023-11,0
LN100912,2025-05,0
LN100101,2022-12,0
LN108875,2024-06,0
LN107393,2024-12,0
LN107936,2024-04,1
LN104576,2023-12,1
LN105021,2024-10,1
LN103902,2025-08,0
LN100252,2022-04,0
LN101182,2025-11,1
LN108322,2024-07,0
LN101348,2024-11,1
LN104248,2025-12,0
LN100720,2024-07,0
LN100806,2023-10,1
LN103448,2023-09,0
LN106402,2025-07,1
LN100103,2024-01,0
LN104005,2025-05,0
LN105665,2024-07,0
LN107403,2023-10,1
LN101119,2024-10,0
LN107592,2024-09,0
LN107288,2023-11,1
LN105547,2022-07,1
LN106133,2025-07,0
LN105848,2023-09,0
LN102993,2025-08,0
LN108177,2022-06,0
LN105541,2025-09,1
LN105690,2024-11,0
LN102109,2023-04,0
LN101329,2023-02,1
LN107518,2022-04,1
LN100039,2024-09,0
LN106655,2025-05,0
LN103151,2024-06,0
LN101146,2024-02,0
LN107352,2025-08,0
LN101845,2024-06,0
LN108985,2025-12,1
LN100238,2023-07,1
LN108299,2024-01,0
LN107925,2024-05,0
LN102587,2022-09,0
LN102360,2025-12,0
LN105312,2023-07,0
LN107780,2023-10,1
LN103657,2025-06,0
LN105507,2023-12,0
LN102867,2023-06,0
LN104827,2024-05,0
LN101589,2025-02,0
LN100783,2025-12,0
LN104515,2025-01,0
LN103702,2024-03,0
LN108292,2021-11,0
LN103410,2021-09,0
LN103535,2024-12,1
LN105735,2023-11,1
LN104876,2023-01,0
LN105062,2024-12,1
LN101970,2025-12,1
LN106135,2022-03,1
LN101223,2025-05,0
LN106454,2025-04,1
LN104712,2025-07,1
LN103927,2023-09,0
LN100372,2024-04,1
LN103350,2022-06,1
LN108950,2023-05,0
LN105854,2023-01,1
LN107739,2025-06,0
LN104132,2025-12,0
LN102438,2024-10,0
LN107763,2025-12,0
LN102441,2023-08,0
LN106271,2024-06,1
LN103986,2023-05,0
LN103398,2024-12,0
LN107166,2023-11,0
LN106698,2022-09,1
LN106556,2023-12,1
LN104137,2022-08,1
LN105836,2025-06,0
LN108245,2024-12,1
LN101900,2023-10,1
LN100908,2023-07,1
LN107254,2024-11,1
LN100888,2024-10,1
LN106859,2025-08,1
LN104873,2023-10,0
LN102751,2022-05,0
LN106054,2025-06,0
LN105436,2023-02,0
LN105064,2024-10,0
LN100208,2023-06,0
LN104256,2025-01,1
LN103164,2022-06,1
LN105627,2022-03,0
LN100565,2022-06,0
LN103843,2022-11,0
LN100432,2024-09,1
LN108074,2024-06,0
LN101471,2025-10,0
LN105551,2023-02,0
LN104339,2024-05,0
LN107004,2023-01,1
LN108363,2021-12,1
LN100440,2025-11,0
LN100039,2024-02,0
LN106103,2025-03,0
LN101617,2025-08,0
LN100719,2024-08,0
LN105458,2024-09,1
LN104671,2025-10,0
LN108227,2024-08,1
LN108207,2024-03,0
LN104433,2021-12,1
LN100626,2025-06,0
LN102449,2023-07,1
LN107243,2023-12,0
LN105843,2023-01,0
LN108048,2024-11,0
LN103555,2023-12,0
LN105377,2022-09,0
LN108315,2024-01,0
LN108737,2025-09,0
LN105638,2025-09,0
LN104431,2023-09,0
LN107831,2023-07,1
LN107759,2025-02,1
LN102748,2024-11,0
LN106065,2024-11,1
LN108178,2025-11,1
LN100080,2024-11,0
LN103632,2021-11,0
LN102885,2022-07,1
LN106636,2024-10,0
LN100814,2024-03,1
LN100655,2023-09,0
LN102354,2022-12,0
LN105040,2023-07,0
LN103771,2023-01,0
LN100840,2024-02,1
LN103521,2025-12,0
LN108053,2025-01,0
LN106276,2021-09,0
LN108120,2025-08,0
LN103019,2024-08,0
LN108430,2022-07,0
LN101237,2024-09,0
LN107384,2023-09,0
LN101941,2023-09,0
LN101257,2024-05,0
LN107701,2024-11,0
LN102998,2023-03,0
LN106493,2025-05,0
LN107399,2025-04,1
LN100504,2022-12,0
LN107100,2024-06,0
LN107144,2025-03,1
LN102509,2025-01,0
LN105885,2024-07,1
LN107606,2024-01,0
LN101794,2024-03,0
LN102622,2023-10,1
LN102920,2024-08,0
LN108733,2023-03,1
LN108971,2025-01,0
LN100662,2024-01,1
LN107720,2025-01,0
LN106314,2025-02,1
LN106922,2024-02,0
LN102411,2022-04,0
LN102257,2024-07,0
LN105327,2022-09,0
LN102734,2024-05,0
LN104478,2024-11,0
LN105770,2024-12,0
LN108079,2025-11,0
LN103512,2025-12,0
LN103483,2024-07,1
LN100099,2024-02,1
LN102590,2021-09,1
LN108100,2024-09,0
LN105158,2025-07,0
LN103142,2024-08,1
LN107286,2024-10,0
LN102612,2023-05,0
LN108877,2024-11,1
LN108664,2024-01,1
LN108015,2024-12,1
LN101752,2025-12,1
LN104127,2022-03,0
LN108196,2023-07,0
LN103180,2022-09,1
LN107068,2023-09,1
LN100750,2025-09,0
LN104349,2025-05,0
LN108875,2025-07,1
LN104035,2024-05,1
LN100435,2025-05,0
LN107593,2025-08,0
LN106449,2021-12,0
LN108324,2024-07,0
LN108501,2022-09,0
LN105969,2021-10,0
LN106679,2025-11,1
LN103059,2023-09,1
LN103174,2025-01,0
LN104438,2022-09,0
LN103026,2022-12,1
LN101912,2022-12,1
LN101572,2025-09,0
LN100710,2025-10,1
LN101018,2023-11,0
LN100512,2024-12,1
LN100230,2025-11,0
LN101841,2025-01,0
LN100372,2023-09,0
LN104487,2023-09,0
LN103365,2024-02,0
LN102815,2022-11,1
LN101629,2023-01,1
LN100410,2022-11,0
LN106961,2025-07,0
LN104390,2025-05,1
LN103579,2023-08,0
LN103923,2024-06,0
LN100929,2023-10,1
LN107454,2023-08,1
LN100109,2024-02,1
LN107986,2024-12,1
LN106146,2024-08,0
LN105801,2025-10,1
LN108298,2022-12,0
LN107285,2024-05,0
LN106166,2022-09,0
LN102337,2024-06,0
LN101596,2024-08,0
LN108189,2025-04,0
LN102694,2024-10,0
LN107012,2025-06,0
LN107599,2024-10,0
LN104063,2024-02,0
LN103950,2024-09,0
LN108318,2024-02,0
LN104443,2024-03,0
LN101781,2023-11,0
LN102046,2024-05,0
LN103244,2025-03,0
LN102889,2025-02,0
LN108614,2022-02,0
LN102373,2025-02,0
LN103775,2022-12,0
LN106851,2025-02,1
LN108802,2025-08,1
LN107366,2025-05,0
LN108993,2023-07,0
LN103121,2025-02,0
LN108878,2023-10,0
LN108782,2025-08,0
LN104582,2023-12,1
LN107294,2022-12,0
LN107770,2023-12,0
LN108935,2025-10,0
LN102508,2025-04,0
LN107672,2025-01,0
LN108783,2025-01,1
LN108449,2023-04,0
LN105910,2023-09,0
LN100862,2024-11,1
LN105189,2022-07,0
LN103259,2024-03,0
LN105547,2025-04,0
LN100110,2025-09,0
LN103316,2025-12,0
LN107187,2024-01,1
LN104288,2025-10,0
LN106760,2025-12,1
LN101278,2022-02,0
LN107118,2023-08,0
LN100402,2024-07,0
LN101742,2024-02,1
LN108304,2024-10,1
LN103234,2023-11,0
LN100322,2023-12,0
LN108321,2025-06,0
LN102422,2021-11,1
LN102930,2025-01,1
LN104480,2025-04,1
LN104915,2023-05,1
LN103346,2025-09,0
LN104579,2023-02,1
LN107481,2023-05,0
LN101812,2024-10,1
LN104925,2023-01,1
LN100500,2024-01,0
LN102799,2025-03,0
LN103804,2024-12,0
LN106008,2023-03,0
LN103528,2022-02,1
LN101962,2025-08,0
LN101589,2023-05,0
LN107127,2023-09,0
LN106996,2024-11,0
LN102850,2024-06,0
LN108408,2023-08,0
LN100725,2025-03,0
LN106636,2023-12,1
LN103831,2022-06,0
LN108234,2024-09,1
LN107454,2025-04,0
LN104750,2022-09,0
LN107163,2025-08,0
LN107917,2023-04,0
LN101388,2024-12,0
LN103308,2024-03,0
LN105537,2025-01,0
LN108843,2022-03,0
LN103871,2025-01,0
LN107306,2025-09,1
LN106441,2022-10,0
LN107718,2025-07,1
LN101430,2024-04,0
LN104168,2024-08,0
LN102291,2022-11,0
LN106265,2022-04,0
LN101584,2025-02,0
LN101821,2024-04,0
LN102091,2025-10,0
LN101811,2023-12,0
LN104752,2025-04,1
LN102768,2023-05,0
LN101523,2025-03,1
LN100496,2022-09,0
LN106718,2024-06,0
LN105769,2025-11,0
LN103603,2023-11,0
LN105233,2022-06,0
LN101508,2024-12,1
LN106251,2023-11,0
LN105701,2025-09,0
LN106578,2023-09,0
LN100192,2025-03,1
LN103433,2023-11,1
LN104184,2023-08,0
LN104778,2025-11,0
LN103829,2024-05,0
LN105486,2024-11,0
LN106078,2024-02,1
LN105230,2025-05,0
LN108722,2025-12,0
LN102104,2025-07,1
LN107371,2025-07,0
LN105140,2023-11,1
LN101908,2022-07,1
LN106562,2023-07,0
LN107053,2021-12,0
LN102176,2025-07,1
LN107609,2022-07,0
LN105802,2023-02,0
LN103352,2024-09,1
LN100623,2025-03,1
LN102922,2022-08,0
LN102288,2025-12,1
LN108075,2024-10,0
LN101531,2023-02,0
LN103616,2023-03,0
LN102817,2025-04,0
LN108126,2023-04,0
LN106369,2022-12,0
LN108977,2024-05,0
LN100139,2023-05,0
LN104904,2025-05,0
LN108664,2025-12,0
LN103135,2023-10,0
LN102382,2025-11,0
LN106637,2021-11,1
LN104277,2024-08,0
LN108109,2024-08,0
LN100590,2024-10,0
LN107164,2025-01,0
LN107132,2025-11,0
LN107282,2025-08,1
LN108394,2023-02,1
LN102462,2025-04,0
LN102433,2024-04,1
LN104516,2023-07,0
LN107686,2021-12,0
LN105940,2023-04,0
LN108128,2024-04,0
LN102113,2025-06,1
LN107071,2025-10,1
LN104508,2024-10,0
LN107305,2022-07,0
LN103099,2022-06,1
LN107243,2025-11,0
LN101536,2023-05,0
LN100139,2024-09,0
LN100247,2024-09,0
LN105502,2024-09,1
LN105952,2022-04,1
LN106195,2025-12,0
LN100507,2023-06,0
LN102494,2025-02,1
LN108074,2025-02,1
LN100777,2025-01,0
LN101314,2024-12,0
LN105664,2025-05,0
LN106376,2023-05,0
LN107890,2024-03,1
LN106009,2025-01,0
LN107998,2022-03,0
LN101888,2024-08,1
LN101746,2025-09,0
LN108869,2024-03,1
LN107089,2025-03,0
LN106009,2023-04,0
LN103914,2025-01,1
LN104406,2025-03,0
LN102979,2024-01,1
LN103259,2024-04,0
LN106502,2025-08,0
LN103579,2021-10,0
LN103088,2022-09,0
LN103654,2025-10,1
LN100339,2025-11,1
LN106476,2023-12,0
LN100068,2024-03,0
LN105826,2025-04,0
LN102198,2025-09,0
LN104359,2025-10,1
LN101485,2025-03,0
LN107431,2024-05,0
LN100834,2025-01,1
LN103177,2024-11,1
LN102882,2025-03,0
LN108502,2025-05,1
LN100309,2025-02,0
LN106165,2024-11,0
LN102118,2025-02,0
LN102216,2024-07,0
LN104029,2025-06,1
LN103151,2025-02,1
LN104633,2025-02,0
LN108701,2024-08,0
LN102262,2025-01,1
LN107218,2023-12,1
LN101100,2025-11,0
LN105187,2022-07,1
LN105586,2025-12,0
LN106482,2025-02,1
LN104960,2025-12,0
LN106182,2023-09,0
LN108408,2023-07,1
LN103740,2023-03,0
LN100105,2024-12,0
LN108377,2023-04,0
LN108425,2023-03,1
LN104097,2024-12,0
LN105678,2024-07,1
LN101201,2024-09,0
LN105275,2023-07,0
LN108928,2024-08,0
LN105838,2025-12,0
LN105558,2024-01,0
LN107286,2025-01,0
LN101445,2024-04,0
LN108672,2023-10,0
LN104840,2024-05,0
LN105521,2025-06,0
LN108592,2024-01,0
LN103229,2024-09,1
LN102703,2024-08,1
LN107474,2025-10,0
LN104493,2022-08,1
LN107071,2025-09,1
LN106284,2025-06,1
LN104163,2025-08,0
LN107575,2024-01,0
LN100602,2025-08,0
LN106540,2025-04,0
LN108145,2023-11,0
LN108749,2025-09,0
LN101219,2024-07,0
LN108875,2024-11,1
LN107225,2024-04,0
LN102474,2025-05,0
LN104082,2025-10,0
LN100114,2024-05,1
LN103984,2024-07,0
LN100863,2024-04,0
LN105521,2024-01,0
LN104423,2023-08,0
LN108607,2023-06,1
LN106756,2024-08,0
LN107309,2024-07,0
LN102378,2025-11,0
LN108100,2024-10,1
LN106701,2023-09,0
LN100018,2025-02,0
LN100703,2022-06,1
LN107961,2024-02,1
LN101012,2023-10,0
LN103871,2024-06,0
LN100353,2024-01,0
LN104374,2023-02,1
LN100373,2023-02,1
LN105510,2023-11,1
LN107479,2025-01,1
LN103175,2024-11,1
LN105147,2025-08,0
LN103618,2024-01,0
LN108826,2022-08,1
LN101559,2024-06,0
LN100559,2025-09,1
LN102222,2025-01,0
LN101462,2021-12,0
LN107307,2024-10,1
LN102277,2022-12,0
LN100676,2024-08,1
LN107065,2025-11,0
LN103203,2025-08,1
LN103867,2024-07,0
LN100191,2024-04,0
LN108431,2024-11,0
LN105287,2025-04,0
LN103362,2022-02,0
LN103653,2024-03,0
LN107468,2024-12,0
LN108769,2024-10,0
LN100302,2022-04,0
LN107694,2024-02,0
LN108694,2025-03,0
LN100087,2025-06,0
LN106374,2024-06,0
LN107275,2024-06,1
LN104765,2023-12,0
LN104725,2024-10,0
LN100008,2023-06,0
LN102145,2023-06,1
LN106907,2021-11,1
LN106498,2023-07,0
LN107567,2025-12,1
LN104835,2025-06,0
LN101128,2024-10,0
LN103295,2024-12,0
LN106492,2024-11,0
LN105158,2025-10,1
LN101860,2024-10,1
LN102705,2022-11,1
LN102191,2025-06,0
LN105972,2025-05,0
LN107219,2024-08,0
LN106671,2024-07,1
LN102006,2023-06,1
LN102853,2025-04,1
LN106827,2023-06,0
LN106016,2024-12,1
LN108618,2023-12,0
LN101946,2023-08,1
LN106239,2023-07,0
LN102702,2024-03,0
LN104944,2025-07,0
LN105376,2025-08,0
LN105893,2024-01,1
LN102274,2025-05,0
LN108765,2022-12,0
LN105193,2022-05,1
LN101466,2024-06,0
LN106423,2025-12,0
LN103992,2024-10,0
LN107454,2025-11,0
LN105380,2024-11,0
LN101797,2023-09,0
LN105767,2024-06,0
LN107826,2023-11,1
LN104633,2022-04,0
LN104103,2024-11,0
LN102308,2025-08,0
LN105491,2025-04,0
LN107148,2022-11,0
LN105340,2024-12,0
LN105816,2023-05,0
LN104098,2024-05,0
LN102504,2022-08,0
LN102308,2024-09,0
LN105690,2023-11,0
LN104698,2023-03,0
LN103888,2023-09,1
LN103603,2025-07,0
LN104027,2023-12,0
LN102479,2023-05,1
LN100016,2024-03,0
LN106707,2023-06,0
LN107234,2025-01,1
LN106842,2024-06,0
LN106200,2025-04,0
LN106351,2024-02,1
LN108030,2022-07,0
LN104366,2024-03,1
LN101168,2025-06,0
LN105067,2025-11,0
LN107913,2025-07,0
LN107488,2022-06,1
LN103871,2023-01,0
LN100853,2025-12,1
LN106631,2022-08,0
LN107260,2024-10,0
LN106043,2025-09,1
LN107387,2024-02,0
LN106848,2023-07,0
LN106812,2023-02,1
LN103443,2023-08,0
LN105022,2025-07,1
LN108780,2025-05,1
LN107280,2024-05,0
LN105692,2025-07,0
LN105578,2025-07,1
LN101352,2023-07,0
LN100455,2024-08,0
LN107775,2024-09,0
LN105536,2022-06,0
LN104209,2024-01,0
LN101501,2022-07,1
LN108490,2023-01,0
LN108357,2024-07,1
LN103970,2024-06,0
LN102583,2024-04,0
LN103531,2025-08,0
LN101061,2024-10,1
LN105949,2024-06,0
LN104906,2025-02,0
LN104632,2024-11,1
LN108511,2023-02,0
LN108955,2024-03,0
LN104062,2023-10,0
LN102119,2024-09,0
LN102605,2024-09,0
LN105708,2023-11,0
LN103130,2024-09,1
LN100678,2024-06,0
LN102123,2025-10,0
